
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
320,2014-09-03,ATL,PHI,W 7-4,41,30,7,7,1,0,1,6,9,0,5,0,2,0,1,0,1,0,0.565,3.535,1.050,10,15,19724,188,85,rtol,4,,cloudy
321,2014-09-03,BAL,CIN,W 6-0,33,30,6,7,2,0,3,6,3,0,5,0,0,0,0,1,0,0,0.191,2.170,.326,3,11,20246,156,81,rtol,3,,cloudy
322,2014-09-03,CHC,MIL,W 6-2,37,35,6,11,3,0,1,6,2,1,9,0,0,0,0,0,1,0,0.375,2.395,.452,7,15,31251,173,82,tocf,10,,cloudy
323,2014-09-03,CLE,DET,W 7-0,35,34,7,11,5,0,1,7,1,0,8,0,0,0,0,1,1,0,0.207,3.168,.370,4,11,11739,157,78,fromrf,8,,sunny
324,2014-09-03,COL,SFG,W 9-2,41,34,9,12,1,1,4,9,3,0,7,2,1,1,0,0,0,0,0.416,4.889,.607,8,15,23122,173,89,ltor,5,,sunny
325,2014-09-03,MIA,NYM,L 3-4,36,33,3,9,2,0,1,3,3,1,7,0,0,0,0,3,0,0,-0.242,-0.974,1.600,6,15,17737,187,74,,0,none,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
326,2014-09-03,HOU,LAA,W 4-1,32,29,4,7,1,0,2,4,2,0,6,0,1,0,0,0,1,0,0.027,0.286,.837,4,11,16949,157,73,,0,none,dome
327,2014-09-03,KCR,TEX,W 4-1,29,29,4,6,3,0,1,3,0,0,2,0,0,0,0,1,1,0,0.059,0.135,.554,1,11,15771,166,84,rtol,10,,sunny
328,2014-09-03,MIN,CHW,W 11-4,48,43,11,19,4,2,1,10,4,0,6,1,0,0,1,1,0,0,0.560,7.215,.494,13,12,21778,192,77,fromrf,12,,
329,2014-09-03,NYY,BOS,W 5-1,36,31,5,11,0,1,1,5,4,0,3,0,0,1,0,0,0,1,0.162,1.286,.651,7,9,40007,192,82,ltor,4,,cloudy
330,2014-09-03,OAK,SEA,L 1-2,31,28,1,3,0,0,1,1,2,0,5,0,1,0,0,0,0,1,-0.564,-3.096,1.174,3,10,17073,140,67,torf,6,,sunny
331,2014-09-03,SDP,ARI,L 1-6,32,30,1,5,1,0,0,1,2,0,3,0,0,0,0,2,0,0,-0.216,-2.659,.874,4,14,16335,163,72,ltor,8,,cloudy
332,2014-09-03,STL,PIT,W 1-0,35,28,1,5,0,0,0,1,3,0,8,2,2,0,0,0,0,1,-0.146,-2.514,1.514,8,13,42864,170,82,rtol,7,,cloudy
333,2014-09-03,TBR,TOR,L 4-7,37,36,4,11,0,0,1,4,1,0,7,0,0,0,0,2,0,0,-0.227,-0.047,.610,6,12,10264,189,72,rtol,0,none,dome
334,2014-09-02,ATL,PHI,L 0-4,32,28,0,3,2,0,0,0,2,0,9,2,0,0,0,1,0,1,-0.448,-3.896,1.193,5,13,19444,177,84,,0,,cloudy
335,2014-09-02,BAL,CIN,W 5-4,32,31,5,10,0,0,1,5,1,0,4,0,0,0,0,1,0,1,0.271,1.169,.427,3,11,15021,187,78,torf,3,,overcast
336,2014-09-02,CHC,MIL,W 7-1,38,35,7,10,2,0,1,5,3,0,8,0,0,0,1,0,0,0,0.336,3.393,.401,7,15,28434,192,78,ltor,6,,cloudy
337,2014-09-02,CLE,DET,L 2-4,40,33,2,7,0,0,1,2,7,0,11,0,0,0,0,0,2,0,-0.220,-2.307,.916,11,10,9990,232,73,ltor,10,,
338,2014-09-02,COL,SFG,L 7-12,39,37,7,10,3,1,1,7,2,1,6,0,0,0,0,0,1,0,0.210,2.378,.642,5,14,25256,217,83,torf,5,,sunny
339,2014-09-02,MIA,NYM,L 6-8,37,36,6,11,2,1,1,5,0,0,7,0,0,1,0,1,0,0,-0.015,2.024,1.109,4,17,17745,190,77,,0,none,dome
340,2014-09-02,HOU,LAA,W 8-3,41,36,8,15,5,0,1,8,3,1,10,0,0,2,1,0,1,1,0.305,4.285,.337,9,9,16131,193,73,,0,none,dome
341,2014-09-02,KCR,TEX,W 2-1,32,30,2,8,6,0,0,2,0,0,6,1,1,0,0,1,3,0,-0.057,-1.865,1.580,6,13,19435,180,79,torf,1,,cloudy
342,2014-09-02,LAD,WSN,W 4-1,36,33,4,11,1,0,1,3,2,0,3,0,1,0,0,1,1,0,0.120,0.606,.741,8,12,43352,160,76,tocf,7,,sunny
343,2014-09-02,NYY,BOS,L 4-9,37,32,4,7,0,0,2,4,5,0,9,0,0,0,1,2,0,0,-0.163,-0.177,.663,6,12,40334,208,89,tolf,7,,cloudy
344,2014-09-02,OAK,SEA,L 5-6,35,32,5,9,4,0,0,5,3,0,5,0,0,0,0,3,0,1,-0.234,0.905,.642,3,14,23859,162,60,torf,14,,
345,2014-09-02,SDP,ARI,W 2-1,34,31,2,10,1,0,1,2,2,0,8,0,1,0,0,1,0,1,0.057,-1.449,1.627,7,13,14316,148,73,,6,,sunny
346,2014-09-02,STL,PIT,W 6-4,37,30,6,7,1,0,0,5,5,0,8,1,0,1,0,0,0,1,0.433,2.465,.898,7,12,43693,185,80,ltor,7,,cloudy
347,2014-09-02,TBR,TOR,L 2-8,34,28,2,2,0,0,0,2,3,0,7,2,0,1,0,0,0,0,-0.105,-2.046,.973,5,9,10125,187,72,torf,0,none,dome
348,2014-09-01,ATL,PHI,L 0-7,33,27,0,0,0,0,0,0,5,0,12,1,0,0,0,0,4,0,-0.377,-3.898,1.134,6,15,34178,190,88,ltor,4,,
349,2014-09-01,BAL,MIN,L 4-6,34,34,4,6,0,0,2,4,0,0,5,0,0,0,1,0,0,0,-0.032,-0.308,.967,3,11,33156,156,87,tocf,3,,cloudy
350,2014-09-01,CHC,MIL,W 4-2,33,31,4,11,4,0,2,4,1,0,6,1,0,0,0,4,0,0,0.133,0.393,.668,5,13,32054,167,82,tocf,16,,cloudy
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
351,2014-09-01,CLE,DET,L 1-12,37,34,1,8,2,0,0,1,2,0,11,1,0,0,0,1,0,0,-0.162,-3.307,.639,9,14,23296,211,86,tocf,16,,cloudy
352,2014-09-01,COL,SFG,W 10-9,46,41,10,15,0,1,1,10,2,1,7,1,2,0,1,0,1,1,1.028,5.823,1.417,10,19,33711,224,77,fromlf,4,,cloudy
353,2014-09-01,MIA,NYM,W 9-6,41,31,9,9,2,1,1,8,7,2,10,1,2,0,3,3,0,1,0.857,5.466,1.320,8,16,23090,212,77,,0,none,dome
354,2014-09-01,KCR,TEX,W 4-3,35,33,4,10,3,0,1,4,2,0,6,0,0,0,0,0,2,0,0.105,0.134,.558,7,11,21536,151,75,,1,,overcast
355,2014-09-01,LAD,WSN,L 4-6,36,33,4,6,0,0,1,4,3,0,7,0,0,0,0,0,0,0,-0.131,0.183,.880,5,18,41857,192,82,torf,9,,sunny
356,2014-09-01,OAK,SEA,W 6-1,39,34,6,11,2,0,1,6,4,0,6,1,0,0,0,1,0,0,0.339,2.359,.321,9,10,36067,150,81,torf,3,,sunny
357,2014-09-01,SDP,ARI,W 3-1,40,30,3,8,1,0,0,3,8,2,10,0,2,0,0,0,1,0,0.082,-0.252,1.156,13,13,18564,183,74,ltor,10,,sunny
358,2014-09-01,STL,PIT,W 5-4,36,32,5,10,1,1,1,5,4,0,4,0,0,0,0,1,0,1,0.393,1.466,1.288,7,16,43347,188,80,,12,,cloudy
359,2014-08-31,LAA,OAK,W 8-1,36,32,8,8,0,0,2,8,4,0,4,0,0,0,1,0,0,0,0.347,4.474,.469,4,9,44205,174,84,torf,11,,cloudy
360,2014-08-31,ARI,COL,W 6-2,37,33,6,11,2,1,1,6,3,0,6,0,1,0,0,1,1,0,0.150,2.395,.734,7,14,22948,184,75,,0,none,dome
361,2014-08-31,ATL,MIA,W 1-0,36,35,1,11,0,0,1,1,1,0,9,0,0,0,0,0,0,0,-0.195,-2.464,.757,11,12,45754,153,88,ltor,10,,cloudy
362,2014-08-31,BAL,MIN,W 12-8,47,39,12,18,3,1,3,12,5,1,5,2,1,0,0,2,0,0,0.319,8.169,.669,11,9,40905,213,87,tocf,7,,cloudy
363,2014-08-31,CHW,DET,W 6-2,41,39,6,11,3,0,0,5,1,0,9,1,0,0,4,0,3,0,0.327,2.404,.425,11,10,26336,184,86,fromrf,5,,cloudy
364,2014-08-31,HOU,TEX,W 3-2,39,32,3,10,3,0,1,3,6,0,6,1,0,0,0,1,1,0,0.209,-0.713,1.881,12,9,19024,198,73,,0,none,dome
365,2014-08-31,NYM,PHI,W 6-5,36,35,6,11,2,0,1,6,1,0,9,0,0,0,0,0,4,0,0.481,2.677,1.076,6,13,27159,194,87,torf,12,,cloudy
366,2014-08-31,PIT,CIN,L 2-3,35,34,2,9,1,0,2,2,1,0,8,0,0,0,0,1,0,1,-0.417,-1.936,1.266,6,13,37591,181,72,rtol,8,,overcast
367,2014-08-31,SDP,LAD,L 1-7,31,29,1,4,2,0,0,1,1,0,9,0,1,0,0,1,0,0,-0.339,-2.660,.923,3,14,37169,184,74,ltor,9,,sunny
368,2014-08-31,SEA,WSN,W 5-3,35,34,5,12,2,0,1,5,1,0,5,0,0,0,0,2,2,0,0.301,1.474,1.047,6,11,26221,177,67,tolf,1,,cloudy
369,2014-08-31,SFG,MIL,W 15-5,45,38,15,16,6,3,1,14,5,0,5,0,1,1,0,0,1,0,0.382,11.642,.477,6,15,41935,194,70,tocf,11,,sunny
370,2014-08-31,STL,CHC,W 9-6,41,34,9,12,2,0,2,8,5,1,5,1,1,0,1,2,0,0,0.735,5.468,1.572,8,15,45148,206,86,tolf,5,,sunny
371,2014-08-31,TBR,BOS,L 0-3,29,29,0,3,1,0,0,0,0,0,6,0,0,0,0,1,0,0,-0.501,-4.048,.949,2,9,16822,172,72,,0,none,dome
372,2014-08-31,TOR,NYY,W 4-3,32,30,4,7,0,0,3,4,2,0,8,0,0,0,0,0,2,0,0.266,0.287,.961,4,12,45678,148,77,torf,9,,dome
373,2014-08-30,LAA,OAK,W 2-0,29,29,2,4,0,0,0,1,0,0,9,0,0,0,1,0,0,0,-0.014,-1.526,.811,3,10,44018,166,84,rtol,8,,sunny
374,2014-08-30,ARI,COL,L 0-2,36,32,0,5,0,0,0,0,4,0,7,0,0,0,1,1,1,0,-0.692,-4.057,1.583,9,12,27272,157,78,,0,none,dome
375,2014-08-30,ATL,MIA,L 0-4,34,33,0,9,0,0,0,0,1,0,10,0,0,0,0,3,0,0,-0.348,-3.897,.934,7,14,25335,174,80,,1,,
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
376,2014-08-30,BAL,MIN,W 3-2,37,31,3,8,2,0,1,3,4,0,6,1,0,1,0,0,0,0,0.136,-0.829,1.250,10,11,30322,192,79,tolf,10,,
377,2014-08-30 (1),CHW,DET,W 6-3,36,35,6,10,1,0,2,5,1,0,12,0,0,0,1,0,1,0,0.440,2.404,.594,6,9,20556,174,83,rtol,15,,overcast
378,2014-08-30 (2),CHW,DET,L 4-8,37,33,4,7,2,0,1,4,4,0,4,0,0,0,0,1,0,0,-0.113,-0.046,.720,6,10,23723,203,81,rtol,12,,cloudy
379,2014-08-30,HOU,TEX,W 2-0,33,28,2,4,2,0,0,1,5,0,9,0,0,0,0,0,0,0,-0.067,-1.713,.961,7,9,24771,145,73,,0,none,dome
380,2014-08-30,NYM,PHI,L 2-7,35,31,2,5,0,0,0,2,4,0,7,0,0,0,0,1,0,0,-0.293,-1.738,.753,6,13,28053,178,74,tolf,14,,
381,2014-08-30,PIT,CIN,W 3-2,29,26,3,4,1,0,1,3,3,0,7,0,0,0,0,1,0,1,0.067,-0.499,.566,2,13,38023,154,88,rtol,10,,cloudy
382,2014-08-30,SEA,WSN,L 1-3,35,35,1,8,0,0,1,1,0,0,10,0,0,0,0,0,1,0,-0.433,-2.968,1.108,7,10,32894,174,63,torf,3,,dome
383,2014-08-30,SFG,MIL,W 3-1,36,34,3,10,1,0,0,3,2,1,10,0,0,0,0,0,1,0,0.124,-0.359,.596,9,14,41397,177,69,tocf,16,,cloudy
384,2014-08-30 (1),STL,CHC,L 1-5,34,32,1,7,1,0,0,0,2,0,6,0,0,0,0,1,0,1,-0.221,-2.975,.841,6,11,44755,160,79,tocf,11,,
385,2014-08-30 (2),STL,CHC,W 13-2,42,32,13,13,0,0,2,12,6,0,4,1,2,1,0,1,0,1,0.226,9.465,.675,5,15,44762,196,83,torf,6,,
386,2014-08-30,TBR,BOS,W 7-0,38,29,7,7,2,0,0,5,3,0,7,4,0,2,0,1,0,0,0.281,3.405,.470,7,9,17463,168,72,,0,none,dome
387,2014-08-30,TOR,NYY,W 2-0,32,31,2,7,2,0,1,2,1,0,4,0,0,0,0,0,1,0,-0.021,-1.713,.579,6,10,45863,152,73,rtol,10,,cloudy
388,2014-08-29,LAA,OAK,W 4-0,34,33,4,7,1,0,2,4,1,0,5,0,0,0,2,0,0,0,0.103,0.474,.639,6,9,41177,174,81,tocf,7,,sunny
389,2014-08-29,ARI,COL,W 5-2,34,26,5,3,1,1,1,4,8,1,9,0,0,0,0,0,0,1,0.472,1.393,1.997,5,14,22585,174,78,,0,none,dome
390,2014-08-29,ATL,MIA,W 5-2,36,32,5,9,0,0,1,4,4,0,7,0,0,0,0,1,0,0,0.437,1.536,1.146,7,15,26278,181,90,rtol,6,,cloudy
391,2014-08-29,BAL,MIN,W 9-1,36,31,9,7,2,0,2,9,3,0,13,2,0,0,0,0,0,0,0.262,5.171,.552,3,12,27464,160,76,tolf,6,,sunny
392,2014-08-29,CHW,DET,L 1-7,39,34,1,10,5,0,0,1,3,0,8,1,0,1,0,1,0,0,-0.089,-3.047,.642,11,11,17071,208,78,fromrf,12,,cloudy
393,2014-08-29,HOU,TEX,L 6-13,40,37,6,13,3,0,1,5,3,0,7,0,0,0,0,1,0,1,-0.094,1.821,.384,7,10,18931,196,73,,0,none,dome
394,2014-08-29,KCR,CLE,L 1-6,40,36,1,9,0,0,0,1,3,0,4,1,0,0,0,0,0,0,-0.312,-3.349,.660,12,9,31341,197,81,rtol,12,,cloudy
395,2014-08-29,NYM,PHI,W 4-1,32,28,4,4,1,0,0,1,3,0,4,1,0,0,1,1,3,0,0.244,0.678,1.101,4,12,25250,151,71,tolf,12,,cloudy
396,2014-08-29,PIT,CIN,W 2-1,31,31,2,9,1,1,0,2,0,0,1,0,0,0,0,2,0,0,0.157,-1.499,1.269,5,12,37209,150,80,fromcf,2,,cloudy
397,2014-08-29,SEA,WSN,L 3-8,38,37,3,10,1,1,0,3,1,0,12,0,0,0,0,0,0,0,-0.119,-0.968,.881,8,9,35616,175,73,ltor,2,,cloudy
398,2014-08-29,SFG,MIL,W 13-2,49,42,13,19,2,2,1,12,6,0,4,1,0,0,1,2,1,0,0.447,9.643,.362,12,13,41348,197,65,tocf,12,,
399,2014-08-29,STL,CHC,L 2-7,38,35,2,8,0,0,0,2,1,0,10,1,1,0,0,0,1,0,-0.151,-1.974,.909,9,13,43181,172,86,rtol,9,,cloudy
400,2014-08-29,TBR,BOS,L 4-8,40,36,4,9,1,0,1,4,4,0,8,0,0,0,0,0,0,0,-0.096,-0.046,.374,9,9,16107,214,72,,0,none,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
401,2014-08-29,TOR,NYY,L 3-6,38,35,3,9,3,0,1,3,1,0,6,1,0,1,1,1,0,0,-0.202,-1.177,.996,8,10,43318,200,66,rtol,10,,dome
402,2014-08-28,BAL,TBR,W 5-4,38,33,5,11,2,0,1,3,4,1,7,0,1,0,1,0,2,1,0.285,1.169,1.477,9,11,16915,206,80,fromlf,11,,sunny
403,2014-08-28,CHW,CLE,L 2-3,35,34,2,6,0,0,0,2,1,0,11,0,0,0,1,0,3,0,-0.482,-2.049,1.564,6,11,13016,198,72,tocf,10,,cloudy
404,2014-08-28,CIN,CHC,W 7-2,41,36,7,11,4,0,0,7,5,0,13,0,0,0,0,0,6,0,0.295,3.466,.489,10,16,21316,194,77,torf,7,,sunny
405,2014-08-28,DET,NYY,W 3-2,35,31,3,6,1,0,0,3,3,0,8,0,0,1,0,0,1,0,0.111,-0.798,1.557,6,13,42647,174,70,tocf,6,,sunny
406,2014-08-28,HOU,TEX,W 4-2,35,29,4,7,0,0,1,4,4,0,4,2,0,0,0,2,0,0,0.248,0.285,1.201,7,9,16399,184,84,tolf,11,,sunny
407,2014-08-28,NYM,ATL,L 1-6,31,30,1,4,1,0,0,1,1,0,6,0,0,0,0,1,0,0,-0.475,-2.739,1.249,3,13,22154,151,78,fromlf,11,,cloudy
408,2014-08-28,SFG,COL,W 4-1,36,31,4,8,0,0,1,4,4,0,6,0,0,1,0,0,1,0,0.113,0.643,.719,8,14,41017,170,68,tocf,8,,sunny
409,2014-08-27,LAA,MIA,W 6-1,39,35,6,8,1,0,2,6,3,0,4,1,0,0,2,0,0,0,0.284,2.473,.577,9,12,34657,171,88,tocf,6,,sunny
410,2014-08-27,ARI,LAD,L 1-3,35,32,1,6,1,1,0,0,2,0,12,0,1,0,0,0,1,0,-0.470,-3.057,1.304,7,14,28394,175,77,,0,none,dome
411,2014-08-27,BAL,TBR,L 1-3,31,30,1,2,0,0,1,1,1,0,8,0,0,0,1,0,1,0,-0.510,-3.309,.942,3,9,20762,164,87,fromrf,1,,sunny
412,2014-08-27,CHW,CLE,W 3-2,35,33,3,10,3,1,0,3,2,0,10,0,0,0,0,0,0,1,0.139,-0.597,1.064,8,10,11976,187,72,ltor,8,,cloudy
413,2014-08-27,CIN,CHC,W 7-5,39,35,7,13,2,0,1,6,2,0,8,1,1,0,1,1,1,1,0.476,3.465,.786,8,12,20497,199,86,tocf,6,,cloudy
414,2014-08-27,DET,NYY,L 4-8,39,36,4,8,1,1,1,4,2,0,10,1,0,0,1,0,0,0,-0.133,-0.217,.313,8,10,40876,209,76,,0,,cloudy
415,2014-08-27,HOU,OAK,L 4-5,40,35,4,9,1,0,1,3,3,1,14,1,1,0,1,1,3,0,0.149,-0.177,1.617,9,11,14791,223,73,,0,none,dome
416,2014-08-27,KCR,MIN,W 6-1,33,32,6,9,0,1,0,6,1,0,4,0,0,0,1,1,2,0,0.240,2.135,1.523,3,11,17668,147,83,fromrf,10,,cloudy
417,2014-08-27,NYM,ATL,L 2-3,36,31,2,6,0,0,1,2,4,0,4,0,1,0,0,1,0,0,-0.433,-1.739,2.100,7,13,22014,168,83,tolf,10,,sunny
418,2014-08-27,PHI,WSN,W 8-4,42,37,8,15,1,0,3,7,3,1,6,1,1,0,0,1,0,0,0.563,4.431,.924,10,14,33183,184,89,tocf,7,,sunny
419,2014-08-27,PIT,STL,W 3-1,36,33,3,10,0,0,1,3,1,0,5,1,0,1,1,1,1,0,0.100,-0.500,.714,9,13,29905,163,83,rtol,4,,cloudy
420,2014-08-27,SEA,TEX,L 4-12,34,33,4,7,2,0,2,4,1,0,7,0,0,0,0,1,0,0,-0.037,0.033,.169,3,10,29463,144,70,torf,4,,sunny
421,2014-08-27,SFG,COL,W 4-2,39,35,4,10,2,0,1,4,3,0,10,0,1,0,0,0,0,0,0.375,0.308,1.351,9,12,41071,174,64,tocf,10,,sunny
422,2014-08-27,TOR,BOS,W 5-2,33,29,5,6,2,0,2,5,2,0,4,1,1,0,0,1,0,0,0.391,1.287,.797,4,11,30285,158,75,ltor,9,,cloudy
423,2014-08-26,LAA,MIA,W 8-2,42,39,8,16,2,0,0,8,2,0,7,1,0,0,0,0,0,0,0.268,4.474,.528,10,12,33028,181,80,torf,4,,sunny
424,2014-08-26,ARI,LAD,L 5-9,41,34,5,9,1,0,0,5,4,0,6,1,2,0,0,0,1,0,0.024,0.944,.683,9,13,21758,202,78,,0,none,dome
425,2014-08-26,BAL,TBR,W 4-2,37,33,4,9,1,0,0,4,4,0,7,0,0,0,0,0,1,0,0.189,0.170,1.289,9,11,16406,217,84,fromrf,5,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
426,2014-08-26,CIN,CHC,L 0-3,32,30,0,3,0,0,0,0,2,0,9,0,0,0,0,0,0,0,-0.500,-3.977,.843,5,13,19481,162,86,rtol,3,,cloudy
427,2014-08-26,DET,NYY,W 5-2,34,31,5,9,4,0,0,4,2,0,8,1,0,0,0,2,0,0,0.184,1.250,.822,5,11,40488,150,73,tocf,17,,cloudy
428,2014-08-26,HOU,OAK,W 4-2,32,29,4,4,1,0,2,4,1,0,6,2,0,0,1,0,0,0,0.279,0.286,1.263,4,11,17345,156,73,,0,none,dome
429,2014-08-26,KCR,MIN,W 2-1,30,27,2,5,0,0,1,2,1,0,8,2,0,0,0,1,1,1,0.211,-1.867,1.553,4,9,13847,158,91,ltor,5,,sunny
430,2014-08-26,NYM,ATL,W 3-2,30,28,3,5,1,0,1,3,1,0,6,1,0,0,0,1,0,0,0.116,-0.323,.805,3,11,22406,147,78,tolf,12,,cloudy
431,2014-08-26,PHI,WSN,W 4-3,31,29,4,7,0,1,2,4,1,0,5,0,0,1,1,2,1,0,0.294,0.429,1.030,3,11,25238,144,84,tocf,9,,cloudy
432,2014-08-26,PIT,STL,W 5-2,37,32,5,9,1,0,2,5,3,0,5,1,1,0,0,0,0,0,0.301,1.501,1.274,8,14,25521,176,82,rtol,3,,sunny
433,2014-08-26,SDP,MIL,W 4-1,36,32,4,7,1,0,1,4,4,0,10,0,0,0,0,0,1,0,0.205,0.746,.423,8,13,21786,177,75,ltor,9,,sunny
434,2014-08-26,SEA,TEX,W 5-0,36,31,5,7,1,1,1,5,5,0,3,0,0,0,1,0,1,0,0.240,1.472,.505,7,9,20469,171,79,fromrf,3,,sunny
435,2014-08-26,SFG,COL,W 3-0,32,29,3,5,0,0,2,3,2,0,9,0,1,0,2,0,0,1,0.018,-0.358,.783,5,10,41050,153,65,torf,9,,sunny
436,2014-08-25,LAA,MIA,L 1-7,36,35,1,8,2,0,0,1,1,0,7,0,0,0,0,0,0,0,-0.170,-2.966,.285,8,9,35350,177,77,tocf,5,,cloudy
437,2014-08-25,BAL,TBR,W 9-1,40,38,9,14,1,0,5,8,2,0,8,0,0,0,0,0,0,0,0.352,5.170,.450,7,11,15516,176,81,ltor,1,,cloudy
438,2014-08-25,HOU,OAK,L 2-8,35,33,2,7,2,0,1,2,2,0,10,0,0,0,0,1,0,0,-0.277,-2.176,.714,6,9,14094,198,73,,0,none,dome
439,2014-08-25,KCR,NYY,L 1-8,33,33,1,7,1,0,1,1,0,0,6,0,0,0,0,0,1,1,-0.286,-3.348,.794,5,10,31758,182,94,rtol,8,,sunny
440,2014-08-25,PHI,WSN,W 3-2,31,29,3,8,1,0,2,3,1,0,4,1,0,0,0,2,1,0,0.051,-0.570,.782,4,12,23089,166,84,tocf,1,,cloudy
441,2014-08-25,PIT,STL,L 2-3,34,31,2,9,1,0,2,2,2,0,4,0,1,0,0,3,0,1,-0.365,-1.936,1.383,5,13,24352,175,79,fromrf,4,,cloudy
