
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
601,2013-08-13,WSN,SFG,W 4-2,36,30,4,9,3,0,1,4,5,1,6,0,0,1,0,2,0,0,0.158,0.351,1.163,8,18,27304,200,84,fromrf,3,,
602,2013-08-12,ARI,BAL,W 7-6,38,34,7,9,0,1,3,6,3,0,10,1,0,0,1,0,2,0,1.057,3.387,1.572,7,15,18889,200,78,,0,none,dome
603,2013-08-12,ATL,PHI,L 1-5,33,32,1,6,4,0,0,1,1,0,9,0,0,0,0,1,0,0,-0.378,-3.026,.733,5,14,20676,165,74,torf,6,rain,
604,2013-08-12,CHC,CIN,L 0-2,33,32,0,6,1,0,0,0,0,0,12,1,0,0,0,0,0,0,-0.576,-4.065,1.113,6,12,33277,147,70,fromlf,7,,cloudy
605,2013-08-12,CHW,DET,W 6-2,38,34,6,14,1,0,0,5,3,0,1,0,0,1,0,3,0,0,0.254,1.974,1.120,8,9,19590,143,71,tolf,5,,cloudy
606,2013-08-12,COL,SDP,W 14-2,47,42,14,17,4,0,1,14,4,0,2,0,0,1,2,0,1,0,0.314,9.812,.303,9,13,30986,155,68,rtol,9,,
607,2013-08-12,HOU,TEX,L 1-2,29,28,1,1,0,0,1,1,1,0,16,0,0,0,0,0,1,0,-0.620,-3.318,1.121,1,9,18712,158,73,,0,none,dome
608,2013-08-12,KCR,MIA,W 6-2,36,34,6,12,0,2,1,6,2,0,2,0,0,0,0,1,3,0,0.350,2.009,.754,6,10,15956,185,83,fromlf,9,,cloudy
609,2013-08-12,LAD,NYM,W 4-2,31,30,4,8,0,0,1,3,0,0,6,0,0,1,0,1,0,0,0.298,0.597,.898,3,14,42915,169,72,torf,6,,sunny
610,2013-08-12,MIN,CLE,W 3-0,34,28,3,4,0,0,2,3,6,0,9,0,0,0,0,0,0,0,0.100,-0.909,.456,7,9,30922,141,77,torf,18,,
611,2013-08-12,NYY,LAA,W 2-1,29,28,2,7,0,0,1,2,1,0,3,0,0,0,0,2,0,1,-0.099,-1.874,.809,3,9,37146,162,80,rtol,8,,cloudy
612,2013-08-12,TOR,OAK,L 1-5,35,31,1,7,0,0,0,1,3,0,7,0,1,0,1,1,0,1,-0.317,-3.450,1.450,7,10,36111,154,68,torf,4,,dome
613,2013-08-11,ARI,NYM,L 5-9,40,38,5,11,2,0,1,5,2,0,5,0,0,0,1,1,0,0,-0.060,0.932,1.067,8,17,28260,188,76,,0,none,dome
614,2013-08-11,ATL,MIA,W 9-4,40,34,9,12,4,0,1,9,4,1,6,0,0,2,0,0,1,0,0.617,5.422,1.152,7,14,32881,186,90,torf,6,,cloudy
615,2013-08-11,CHW,MIN,L 2-5,35,34,2,7,1,0,2,2,1,0,12,0,0,0,0,0,2,0,-0.308,-2.530,.649,6,10,26344,172,79,torf,5,,cloudy
616,2013-08-11,CLE,LAA,W 6-5,35,32,6,8,1,0,3,6,3,1,8,0,0,0,0,0,0,0,0.467,2.324,.829,5,10,23433,193,76,rtol,4,,cloudy
617,2013-08-11,COL,PIT,W 3-2,36,30,3,6,2,0,0,2,4,1,3,1,0,1,2,1,1,0,0.021,-1.190,1.458,9,14,44657,161,79,fromrf,2,,
618,2013-08-11,HOU,TEX,L 1-6,32,29,1,4,1,0,1,1,2,0,8,1,0,0,0,1,0,0,-0.522,-3.317,.993,4,9,22922,144,73,,0,none,dome
619,2013-08-11,KCR,BOS,W 4-3,35,30,4,9,2,0,1,4,4,1,6,0,1,0,0,1,3,0,0.105,0.009,.833,7,10,24935,176,86,rtol,6,,sunny
620,2013-08-11,LAD,TBR,W 8-2,39,35,8,14,3,0,1,8,2,1,7,0,1,1,0,1,0,0,0.320,4.596,.487,7,11,52248,168,76,tocf,8,,sunny
621,2013-08-11,NYY,DET,W 5-4,37,34,5,8,1,0,3,5,1,0,11,1,0,1,1,0,0,0,0.551,0.741,.649,6,10,42439,200,78,tocf,4,,cloudy
622,2013-08-11,SEA,MIL,W 2-0,27,27,2,4,1,0,1,1,0,0,4,0,0,0,0,0,0,0,-0.030,-1.561,.552,1,10,25390,131,65,torf,2,,sunny
623,2013-08-11,SFG,BAL,L 2-10,36,33,2,7,3,0,0,2,3,0,7,0,0,0,0,1,1,0,-0.077,-1.708,.664,7,15,41622,186,63,tocf,8,,
624,2013-08-11,STL,CHC,W 8-4,41,33,8,13,4,0,0,8,6,1,3,0,0,2,1,1,1,1,0.481,4.421,.800,9,16,43240,224,82,fromrf,6,,sunny
625,2013-08-11,TOR,OAK,L 4-6,46,34,4,7,1,0,0,3,11,2,6,0,0,1,1,0,3,0,-0.051,-0.450,1.541,15,11,45312,196,68,tolf,9,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
626,2013-08-11,WSN,PHI,W 6-0,39,35,6,13,0,0,0,4,3,0,7,0,1,0,1,1,1,0,0.220,2.350,.649,9,10,32355,159,83,ltor,9,,cloudy
627,2013-08-10,ARI,NYM,L 1-4,38,36,1,11,0,0,1,1,2,0,8,0,0,0,0,2,1,0,-0.376,-3.068,1.336,10,13,42450,181,79,,0,none,dome
