
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
344,2012-05-04,CHC,LAD,W 5-4,39,33,5,11,4,1,1,5,6,1,7,0,0,0,0,1,1,1,0.184,1.162,.706,10,15,37332,197,52,fromlf,9,,
345,2012-05-04,CLE,TEX,W 6-3,33,30,6,10,1,1,2,6,1,0,4,1,0,1,0,1,1,2,0.373,2.277,.784,3,10,16147,146,66,fromrf,7,,
346,2012-05-04,DET,CHW,W 5-4,34,32,5,9,1,0,2,5,1,0,6,0,0,1,0,1,0,0,0.613,0.594,1.426,4,11,33615,169,64,ltor,16,,cloudy
347,2012-05-04,HOU,STL,W 5-4,38,32,5,8,1,0,1,5,4,0,3,0,2,0,2,0,3,0,0.175,1.197,1.079,9,14,27201,179,84,tolf,13,,cloudy
348,2012-05-04,KCR,NYY,L 2-6,33,33,2,7,4,1,0,2,0,0,8,0,0,0,0,1,1,0,-0.239,-2.551,.903,4,9,24153,154,85,rtol,13,,cloudy
349,2012-05-04,NYM,ARI,L 4-5,38,34,4,9,3,0,0,4,3,0,7,1,0,0,1,2,1,1,-0.078,-0.067,1.564,7,16,26995,189,71,tolf,6,,cloudy
350,2012-05-04,PIT,CIN,L 1-6,32,31,1,7,2,0,0,1,0,0,4,0,0,1,0,0,0,1,-0.276,-3.066,.879,4,11,20445,161,79,rtol,11,,cloudy
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
351,2012-05-04,SEA,MIN,L 2-3,32,32,2,8,3,0,0,2,0,0,7,0,0,0,0,2,0,1,-0.422,-2.099,1.205,3,9,22492,162,50,,0,none,dome
352,2012-05-04,SFG,MIL,L 4-6,37,35,4,9,0,1,0,3,2,0,11,0,0,0,1,1,1,0,0.016,0.193,1.494,6,16,41082,180,53,tocf,13,,sunny
353,2012-05-04,TBR,OAK,W 7-2,36,32,7,9,3,0,1,7,3,0,6,1,0,0,0,0,0,0,0.378,3.233,.613,5,10,18799,170,72,rtol,0,,dome
