
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
911,2012-06-17,TOR,PHI,W 6-2,34,30,6,9,3,0,1,5,3,0,6,1,0,0,0,1,0,1,0.289,1.956,.669,4,9,45060,166,68,,0,none,dome
912,2012-06-17,WSN,NYY,L 1-4,34,32,1,7,2,0,1,1,1,0,5,0,1,0,0,1,0,0,-0.399,-3.319,1.055,6,14,41442,191,72,rtol,5,,cloudy
913,2012-06-18,LAA,SFG,L 3-5,37,30,3,6,1,0,1,3,4,0,7,1,0,2,0,1,3,0,-0.255,-1.188,1.547,7,10,41234,201,71,torf,7,,sunny
914,2012-06-18,ARI,SEA,W 7-1,36,29,7,11,3,1,1,7,3,0,6,0,0,4,0,1,0,0,0.284,3.082,.353,5,12,24284,143,82,,0,none,dome
915,2012-06-18,CHW,CHC,L 3-12,34,33,3,6,0,0,2,3,1,0,9,0,0,0,0,0,0,0,-0.167,-1.643,.571,4,13,33215,169,88,rtol,25,,sunny
916,2012-06-18,CLE,CIN,W 10-9,37,35,10,13,4,1,3,10,1,0,6,0,0,1,0,0,0,1,0.901,6.277,.992,3,10,19948,186,74,tocf,15,,overcast
917,2012-06-18,HOU,KCR,W 9-7,40,31,9,11,2,0,3,8,5,0,8,2,2,0,0,1,0,0,0.226,5.198,.628,7,16,15436,184,73,,0,none,dome
918,2012-06-18,MIL,TOR,W 7-6,39,35,7,13,2,0,1,7,3,0,6,0,1,0,0,0,0,0,0.481,3.009,.793,8,15,32223,172,90,rtol,25,,dome
919,2012-06-18,NYM,BAL,W 5-0,33,31,5,8,1,1,1,5,2,0,7,0,0,0,0,1,0,0,0.111,1.384,.937,4,10,29014,127,66,tolf,10,,
920,2012-06-18,NYY,ATL,W 6-2,34,30,6,8,2,0,2,6,4,0,10,0,0,0,0,2,0,0,0.267,1.872,1.076,4,11,42709,165,67,tolf,12,,cloudy
921,2012-06-18,SDP,TEX,L 1-2,39,36,1,9,1,0,0,1,2,0,6,1,0,0,0,0,0,0,-0.674,-2.889,2.061,11,15,29315,164,65,ltor,12,,cloudy
922,2012-06-19,LAA,SFG,W 12-5,42,33,12,14,2,1,1,12,6,1,6,0,1,2,0,2,1,0,0.401,8.276,.343,6,10,38010,201,69,tocf,7,,sunny
923,2012-06-19,BOS,MIA,W 7-5,34,31,7,10,5,0,3,7,0,0,4,0,2,1,1,1,0,0,0.454,2.874,.749,3,11,37701,173,74,torf,14,,cloudy
924,2012-06-19,CHW,CHC,L 1-2,36,29,1,4,1,0,0,1,7,0,6,0,0,0,0,2,1,0,-0.737,-3.642,1.775,8,11,30282,161,88,rtol,15,,cloudy
925,2012-06-19,DET,STL,W 6-3,39,34,6,12,2,0,0,6,4,0,6,1,0,0,0,1,0,0,0.240,1.838,.520,9,10,36733,176,92,fromcf,14,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
926,2012-06-19,HOU,KCR,L 0-2,36,30,0,5,1,0,0,0,5,0,8,1,0,0,0,2,0,0,-0.603,-4.278,1.573,9,14,18098,151,73,,0,none,dome
927,2012-06-19,MIL,TOR,L 9-10,45,37,9,10,4,0,1,9,7,0,13,1,0,0,0,0,0,0,0.615,4.512,1.434,9,17,36334,226,94,rtol,18,,sunny
928,2012-06-19,NYM,BAL,W 5-0,33,32,5,8,0,0,1,5,1,0,3,0,0,0,0,0,0,0,0.096,1.386,.742,4,15,32587,149,71,tolf,13,,
929,2012-06-19,NYY,ATL,L 3-4,39,32,3,5,2,0,0,2,6,0,8,1,0,0,2,1,0,0,-0.478,-1.641,1.728,9,11,41219,177,72,rtol,13,,
930,2012-06-19,OAK,LAD,W 3-0,39,29,3,5,1,0,0,2,10,0,10,0,0,0,1,0,3,0,0.126,-0.766,.539,12,9,20244,176,67,torf,10,,sunny
931,2012-06-19,PHI,COL,W 7-2,36,32,7,9,4,0,2,7,3,0,7,0,1,0,0,0,0,0,0.280,3.117,.697,5,11,44329,152,81,torf,9,,
932,2012-06-19,PIT,MIN,W 7-2,40,33,7,12,3,0,2,7,4,0,2,0,1,2,0,0,3,0,0.199,3.385,.677,9,13,19936,190,89,rtol,9,,cloudy
933,2012-06-19,SDP,TEX,L 3-7,38,38,3,11,0,0,0,3,0,0,8,0,0,0,0,0,1,0,-0.165,-0.889,.696,8,15,25889,195,65,ltor,11,,sunny
934,2012-06-19,WSN,TBR,L 4-5,32,31,4,6,0,0,2,3,1,0,5,0,0,0,1,2,1,0,-0.310,-0.317,1.195,1,13,27835,186,89,tolf,6,,sunny
935,2012-06-20,LAA,SFG,W 6-0,37,34,6,11,4,0,3,6,0,0,6,2,1,0,0,0,0,0,0.093,2.277,.499,7,10,40321,159,68,tocf,9,,sunny
936,2012-06-20,ARI,SEA,W 14-10,41,39,14,16,4,0,6,14,2,0,6,0,0,0,0,1,0,0,0.798,10.080,.531,3,15,29630,176,77,,0,none,dome
937,2012-06-20,BOS,MIA,W 15-5,44,39,15,16,2,0,4,14,5,1,6,0,0,0,0,1,0,0,0.628,10.872,.474,5,12,37362,194,96,torf,11,,cloudy
938,2012-06-20,CHW,CHC,W 7-0,40,33,7,10,0,0,1,7,5,0,1,1,1,0,0,0,1,0,0.177,2.873,.622,9,9,32311,163,86,rtol,20,,sunny
939,2012-06-20,CLE,CIN,W 8-1,41,35,8,11,4,0,2,8,6,0,6,0,0,0,1,1,0,0,0.237,4.279,.551,9,10,23544,154,88,torf,10,,cloudy
940,2012-06-20,DET,STL,L 1-3,33,32,1,5,2,0,0,1,1,0,5,0,0,0,0,0,1,0,-0.535,-3.682,1.126,5,10,38871,146,92,rtol,17,,sunny
941,2012-06-20,HOU,KCR,L 1-2,39,34,1,8,2,0,0,1,3,0,14,2,0,0,0,1,0,0,-0.664,-3.279,2.248,11,16,30687,161,73,,0,none,dome
942,2012-06-20,MIL,TOR,W 8-3,37,34,8,12,4,0,4,8,3,0,7,0,0,0,0,0,3,0,0.397,4.008,.327,5,13,33077,183,89,rtol,18,,sunny
943,2012-06-20,NYM,BAL,W 4-3,37,34,4,9,4,0,0,4,3,1,3,0,0,0,2,0,0,1,0.119,0.385,.878,9,14,29855,177,94,torf,8,,cloudy
944,2012-06-20,NYY,ATL,L 5-10,38,33,5,8,2,0,4,5,5,0,8,0,0,0,0,2,0,0,-0.019,0.360,1.055,6,11,45094,201,94,tocf,5,,sunny
945,2012-06-20,OAK,LAD,W 4-1,34,31,4,8,2,0,1,3,3,0,3,0,0,0,0,1,0,0,0.129,0.233,1.053,6,9,25383,141,65,torf,7,,sunny
946,2012-06-20,PHI,COL,W 7-6,42,36,7,9,3,1,1,6,4,2,3,1,1,0,2,0,0,0,0.843,3.390,1.778,9,13,43729,193,95,ltor,3,,sunny
947,2012-06-20,PIT,MIN,L 1-2,36,30,1,5,1,0,0,1,3,1,9,1,1,1,0,0,0,0,-0.536,-3.067,2.003,8,17,19878,162,91,rtol,6,,cloudy
948,2012-06-20,SDP,TEX,L 2-4,34,31,2,6,1,0,0,2,3,0,9,0,0,0,1,1,2,1,-0.269,-1.887,.997,5,16,23942,175,69,ltor,10,,sunny
949,2012-06-20,WSN,TBR,W 3-2,28,27,3,3,1,0,0,2,1,0,10,0,0,0,0,1,0,0,-0.044,-0.839,.662,1,13,27485,153,94,ltor,7,,sunny
950,2012-06-21,BOS,MIA,W 6-5,39,32,6,9,1,0,1,6,4,0,4,2,0,1,0,0,0,0,0.597,1.875,1.599,9,9,37261,189,92,torf,4,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
951,2012-06-21,OAK,LAD,W 4-1,30,26,4,5,1,0,1,4,3,0,7,0,0,1,0,1,0,1,-0.037,0.233,1.254,2,9,23337,146,55,torf,14,,overcast
952,2012-06-21,PHI,COL,L 1-4,35,35,1,8,2,0,1,1,0,0,7,0,0,0,1,1,0,0,-0.450,-3.368,1.223,7,15,43805,181,95,ltor,12,,sunny
953,2012-06-21,PIT,MIN,W 9-1,38,37,9,12,1,1,3,9,0,0,5,1,0,0,1,0,1,0,0.289,5.386,.418,5,10,21563,149,90,rtol,9,,cloudy
954,2012-06-21,WSN,TBR,W 5-2,37,30,5,7,4,0,0,5,6,1,8,0,0,1,1,0,3,0,0.294,1.161,1.032,8,17,29551,202,96,torf,3,,cloudy
955,2012-06-22,LAA,LAD,W 8-5,38,33,8,12,3,1,1,8,3,0,8,0,1,1,0,1,0,0,0.516,4.276,.865,6,10,44548,200,71,torf,7,,sunny
956,2012-06-22,ARI,CHC,W 6-1,38,34,6,10,1,1,1,6,4,0,9,0,0,0,0,0,0,0,0.246,2.080,.537,8,14,34654,183,81,,0,none,dome
957,2012-06-22,BAL,WSN,W 2-1,32,29,2,8,2,0,1,2,1,0,2,1,1,0,0,2,0,0,-0.106,-2.044,.970,6,10,45891,140,76,ltor,5,,
958,2012-06-22,BOS,ATL,L 1-4,32,30,1,3,2,0,0,1,1,0,5,1,0,0,0,0,0,0,-0.454,-3.642,.885,4,9,37281,175,74,tocf,11,,
959,2012-06-22,CIN,MIN,L 4-5,38,34,4,9,2,0,2,4,3,0,5,0,1,0,0,1,0,0,-0.304,-0.449,1.968,7,16,33531,200,88,,6,,cloudy
960,2012-06-22,MIA,TOR,L 5-12,40,34,5,9,1,0,3,5,5,0,7,0,1,0,0,0,0,1,-0.139,0.632,.532,8,16,22387,182,73,,0,none,dome
961,2012-06-22,HOU,CLE,L 0-2,34,30,0,4,1,0,0,0,4,0,12,0,0,0,0,0,1,0,-0.713,-4.278,1.499,7,14,26932,160,73,,0,none,dome
962,2012-06-22,KCR,STL,L 4-11,40,37,4,11,0,0,1,4,2,0,3,1,0,0,0,1,1,0,0.000,-0.549,.272,9,9,37902,185,85,fromrf,11,,sunny
963,2012-06-22,NYM,NYY,W 6-4,36,33,6,10,2,0,1,6,3,1,6,0,0,0,0,0,0,0,0.329,2.386,.494,6,16,40191,173,71,fromlf,4,,
964,2012-06-22,OAK,SFG,L 4-5,41,34,4,5,0,0,1,4,7,0,13,0,0,0,1,0,2,0,-0.022,-0.239,.742,10,11,35067,215,61,torf,10,,
965,2012-06-22,PIT,DET,W 4-1,32,31,4,9,1,0,0,1,1,1,8,0,0,0,1,3,0,0,0.222,0.386,.436,4,15,37965,159,81,torf,11,,cloudy
966,2012-06-22,SDP,SEA,W 9-5,41,34,9,11,4,0,0,9,3,2,6,1,1,2,2,0,2,0,0.645,5.545,.777,8,15,30053,175,67,ltor,10,,sunny
967,2012-06-22,TEX,COL,W 4-1,30,28,4,7,2,0,2,4,1,0,8,1,0,0,1,0,0,1,0.130,-0.324,.397,2,9,46964,161,95,torf,4,,cloudy
968,2012-06-23,LAA,LAD,L 1-3,34,33,1,8,1,0,0,1,0,0,6,1,0,0,0,2,1,0,-0.465,-3.187,1.558,6,9,44512,163,76,tocf,10,,sunny
969,2012-06-23,ARI,CHC,W 10-5,46,41,10,16,5,1,2,10,3,0,6,2,0,0,1,0,1,0,0.538,6.081,.794,12,16,38542,211,79,,0,none,dome
970,2012-06-23,BAL,WSN,L 1-3,32,31,1,5,0,0,1,1,1,0,6,0,0,0,1,1,0,0,-0.489,-3.550,1.260,4,10,46298,174,87,fromlf,7,,sunny
971,2012-06-23,BOS,ATL,W 8-4,41,36,8,14,5,0,1,8,4,1,9,1,0,0,0,1,0,0,0.404,3.873,.631,9,9,37782,183,65,fromlf,14,,
972,2012-06-23,CHW,MIL,W 8-6,40,36,8,14,2,0,1,8,2,1,8,0,2,0,0,0,2,0,0.660,3.874,1.312,8,10,30337,211,75,fromlf,8,,
973,2012-06-23,CIN,MIN,W 6-0,37,31,6,8,3,0,1,5,5,2,4,0,1,0,1,1,0,0,0.191,2.045,.451,7,12,41750,160,90,fromcf,7,,cloudy
974,2012-06-23,MIA,TOR,L 1-7,33,30,1,5,1,0,0,1,3,0,7,0,0,0,0,2,0,0,-0.347,-3.368,1.316,5,12,24448,169,76,,0,none,dome
975,2012-06-23,HOU,CLE,W 8-1,34,33,8,10,6,0,3,8,1,0,5,0,0,0,0,0,0,1,0.286,4.197,.517,2,9,34241,148,73,,0,none,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
976,2012-06-23,KCR,STL,L 2-8,33,32,2,6,0,1,0,2,1,0,5,0,0,0,0,1,0,0,-0.254,-2.552,.705,4,9,37240,178,77,fromrf,9,,
977,2012-06-23,NYM,NYY,L 3-4,41,36,3,7,3,0,1,3,5,1,15,0,0,0,2,0,0,0,-0.340,-1.065,1.658,11,15,42122,194,82,fromlf,12,,cloudy
978,2012-06-23,OAK,SFG,L 8-9,47,42,8,15,3,0,2,8,5,0,11,0,0,0,0,0,1,0,0.127,3.762,1.066,12,10,36067,255,63,torf,15,,sunny
979,2012-06-23,PHI,TBR,W 7-6,36,33,7,9,0,0,3,7,1,0,7,2,0,0,1,1,2,0,0.727,3.117,.920,5,17,44878,220,86,ltor,12,,cloudy
980,2012-06-23,PIT,DET,W 4-1,32,28,4,8,2,0,1,4,2,1,10,1,1,0,0,1,0,2,0.152,0.385,.524,4,15,38734,178,82,tocf,6,,cloudy
981,2012-06-23,SDP,SEA,L 1-5,36,34,1,9,1,0,0,0,2,0,13,0,0,0,0,1,0,0,-0.180,-2.885,.791,8,15,30922,171,67,ltor,10,,sunny
982,2012-06-23,TEX,COL,L 7-11,43,40,7,15,3,0,2,7,2,0,9,0,1,0,0,1,0,0,-0.191,2.136,.693,9,11,42516,207,95,rtol,8,,sunny
983,2012-06-24,LAA,LAD,W 5-3,39,32,5,10,1,0,1,5,5,0,1,1,1,0,1,1,1,0,0.324,1.277,1.156,10,10,43975,219,78,tocf,4,,sunny
984,2012-06-24,ARI,CHC,W 5-1,32,30,5,7,0,1,1,5,2,0,8,0,0,0,1,1,0,1,0.076,1.081,.606,3,10,33448,163,76,,0,none,dome
985,2012-06-24,BAL,WSN,W 2-1,34,30,2,7,0,0,1,2,4,0,4,0,0,0,0,1,0,0,0.035,-2.044,1.749,8,11,41794,168,88,tocf,4,,cloudy
986,2012-06-24,BOS,ATL,W 9-4,37,33,9,11,1,1,3,9,3,0,4,0,0,1,1,2,0,0,0.430,4.875,.574,4,10,37565,175,82,fromlf,13,,sunny
987,2012-06-24,CIN,MIN,L 3-4,38,31,3,8,2,0,1,3,3,0,7,2,2,0,0,1,1,0,0.019,-1.449,1.851,8,12,34513,142,90,,1,,cloudy
988,2012-06-24,MIA,TOR,W 9-0,35,31,9,8,1,1,2,9,1,0,8,2,0,1,0,0,0,0,0.262,5.117,.317,2,12,27888,149,73,,0,none,dome
989,2012-06-24,HOU,CLE,W 7-1,35,33,7,12,3,0,2,6,2,0,3,0,0,0,0,2,0,0,0.116,3.197,.781,4,15,21191,172,73,,0,none,dome
990,2012-06-24,KCR,STL,L 8-11,41,39,8,14,1,1,4,8,2,0,6,0,0,0,0,1,1,1,0.231,3.449,1.090,6,9,29063,188,96,rtol,12,,sunny
991,2012-06-24,NYM,NYY,L 5-6,42,38,5,12,0,0,0,5,3,0,8,0,0,1,1,1,3,0,-0.142,0.932,1.567,10,15,42364,203,77,tolf,8,,
992,2012-06-24,OAK,SFG,W 4-2,35,30,4,7,2,0,1,4,3,0,9,1,1,0,0,1,1,0,0.284,-0.142,2.107,5,11,36067,171,65,tolf,11,,cloudy
993,2012-06-24 (1),PHI,TBR,L 2-3,39,34,2,8,2,0,1,2,4,2,11,1,0,0,0,0,2,1,-0.387,-2.370,1.858,10,15,44785,191,85,tocf,4,,cloudy
994,2012-06-24 (2),PHI,TBR,L 3-7,36,30,3,4,2,0,0,3,6,0,6,0,0,0,0,1,1,0,-0.161,-1.368,1.019,6,16,44088,199,86,ltor,5,,cloudy
995,2012-06-24,PIT,DET,L 2-3,32,30,2,5,0,0,1,2,1,0,7,0,1,0,0,1,0,0,-0.353,-2.066,1.340,3,13,35179,160,80,rtol,2,,
996,2012-06-24,SDP,SEA,W 2-0,33,29,2,7,1,0,0,2,3,0,8,0,1,0,0,0,0,1,-0.006,-1.455,.975,7,13,27529,164,71,ltor,8,,sunny
997,2012-06-24,TEX,COL,W 4-2,39,32,4,9,4,1,0,4,7,2,7,0,0,0,0,1,1,0,0.160,-0.323,.692,11,9,45407,189,97,ltor,3,,sunny
998,2012-06-25,BOS,TOR,L 6-9,37,36,6,9,2,1,2,5,1,0,7,0,0,0,1,1,2,0,0.041,1.357,.915,4,10,37208,181,72,tocf,10,,
999,2012-06-25,CHC,NYM,W 6-1,38,34,6,7,2,1,1,5,4,1,8,0,0,0,3,0,0,0,0.091,2.161,.572,8,13,34092,161,66,fromcf,15,,sunny
1000,2012-06-25,CIN,MIL,W 3-1,33,28,3,7,4,0,0,3,4,0,8,0,1,0,0,1,2,0,-0.019,-0.956,.845,6,9,34485,154,84,torf,14,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1001,2012-06-25,COL,WSN,W 4-2,34,30,4,7,1,1,0,4,2,1,10,1,0,1,0,0,1,0,0.137,-0.458,1.109,6,14,40177,161,100,tolf,10,,cloudy
1002,2012-06-25,KCR,TBR,W 8-0,35,34,8,13,3,0,1,8,0,0,1,0,0,1,1,1,2,0,0.302,3.955,.455,3,9,20200,137,89,fromrf,17,,sunny
1003,2012-06-25,MIN,CHW,W 4-1,41,33,4,14,3,0,0,3,5,0,8,1,0,2,0,3,1,0,0.157,0.117,.594,13,9,35659,181,76,rtol,11,,sunny
1004,2012-06-25,NYY,CLE,W 7-1,34,29,7,8,1,1,3,7,3,0,9,2,0,0,0,1,0,0,0.310,2.874,.271,3,9,42290,166,64,fromlf,9,,
1005,2012-06-25,PHI,PIT,W 8-3,40,36,8,12,1,0,1,6,3,0,8,0,1,0,1,0,1,0,0.388,4.118,.373,8,14,44721,174,79,ltor,19,,
1006,2012-06-25,SEA,OAK,L 0-1,33,32,0,7,0,0,0,0,1,0,8,0,0,0,0,2,0,0,-0.798,-4.096,1.455,6,12,17101,138,62,tolf,4,,dome
1007,2012-06-25,SFG,LAD,W 8-0,40,36,8,13,4,0,0,8,3,0,5,0,0,1,0,0,0,0,0.396,4.616,.268,8,12,42164,165,56,tocf,11,,cloudy
1008,2012-06-25,TEX,DET,L 2-8,41,37,2,10,2,0,1,2,3,0,10,0,0,0,0,0,0,0,-0.132,-2.860,.332,12,9,36920,195,100,ltor,2,,sunny
1009,2012-06-26,ATL,ARI,W 8-1,43,38,8,17,3,0,1,8,2,0,7,1,0,2,0,1,0,0,0.284,4.115,.354,11,10,23513,181,88,fromcf,8,,sunny
1010,2012-06-26,BAL,LAA,L 3-7,39,34,3,7,0,0,2,3,4,0,4,0,1,0,1,0,2,0,-0.268,-1.549,1.147,9,9,24296,173,78,tocf,3,,sunny
1011,2012-06-26,BOS,TOR,W 5-1,35,30,5,9,5,0,1,5,3,0,3,1,0,1,0,0,0,0,0.146,0.875,1.256,6,11,37755,182,69,fromlf,16,,
1012,2012-06-26,CHC,NYM,W 5-3,38,34,5,12,2,0,0,4,2,0,7,2,0,0,0,0,0,0,0.224,1.160,1.214,9,15,34064,197,74,fromrf,11,,sunny
1013,2012-06-26,CIN,MIL,W 4-3,32,30,4,6,1,0,2,4,2,0,15,0,0,0,0,0,1,0,0.265,0.045,.871,4,11,32986,148,82,ltor,11,,cloudy
1014,2012-06-26,COL,WSN,L 5-12,40,39,5,12,1,0,2,4,1,0,11,0,0,0,1,1,0,0,0.061,-0.014,.555,8,16,36110,187,93,torf,19,,
1015,2012-06-26,MIA,STL,L 2-5,33,30,2,5,2,0,1,2,2,0,4,0,0,1,0,1,0,0,-0.281,-2.369,.936,4,13,25444,161,76,,0,none,dome
1016,2012-06-26,HOU,SDP,W 5-3,36,31,5,7,0,0,2,4,4,0,7,0,1,0,1,0,0,0,0.259,1.197,.948,7,13,15416,190,73,,0,none,dome
1017,2012-06-26,KCR,TBR,W 8-2,35,32,8,10,2,0,2,7,3,1,7,0,0,0,0,1,0,0,0.240,3.955,.563,3,10,25982,150,93,rtol,14,,sunny
1018,2012-06-26,MIN,CHW,L 2-3,37,34,2,7,3,0,0,2,1,0,12,2,0,0,0,0,0,0,-0.490,-2.368,1.312,8,12,35102,161,81,fromlf,17,,sunny
1019,2012-06-26,NYY,CLE,W 6-4,38,33,6,11,0,0,1,6,3,0,3,0,0,2,0,0,0,0,0.180,1.874,.513,8,10,43006,157,72,torf,15,,
1020,2012-06-26,PHI,PIT,W 5-4,35,31,5,10,0,1,2,5,3,0,5,0,1,0,0,1,1,0,0.223,1.117,.654,6,14,45096,180,77,fromlf,14,,cloudy
1021,2012-06-26,SEA,OAK,W 3-2,30,27,3,7,1,0,0,3,2,1,4,0,0,1,0,1,2,0,0.175,-0.642,1.074,3,9,12411,165,60,ltor,2,,dome
1022,2012-06-26,SFG,LAD,W 2-0,34,31,2,8,2,0,1,2,3,1,8,0,0,0,0,1,2,0,0.001,-1.385,.794,8,12,42664,162,56,tocf,11,,cloudy
1023,2012-06-26,TEX,DET,W 7-5,36,32,7,10,1,1,2,6,3,0,6,1,0,0,0,0,1,1,0.411,2.678,.824,5,11,39561,195,103,torf,2,,sunny
1024,2012-06-27,ATL,ARI,W 6-4,34,28,6,5,1,0,2,5,4,0,7,0,0,2,1,0,1,0,0.135,2.118,.577,4,12,20039,155,89,fromcf,4,,sunny
1025,2012-06-27,BAL,LAA,L 1-13,35,33,1,7,1,0,0,1,1,0,7,1,0,0,0,1,0,0,-0.066,-3.549,.418,7,12,18055,169,85,tocf,4,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1026,2012-06-27,BOS,TOR,W 10-4,41,34,10,10,4,0,1,9,7,0,9,0,0,0,1,0,1,0,0.486,5.873,.356,7,10,37744,160,75,torf,16,,cloudy
1027,2012-06-27,CHC,NYM,L 1-17,35,34,1,9,2,0,0,1,1,0,8,0,0,0,0,1,0,1,-0.093,-3.318,.595,7,16,35837,167,87,tocf,7,,sunny
1028,2012-06-27,CIN,MIL,L 4-8,36,34,4,7,2,1,2,4,2,0,6,0,0,0,0,0,0,0,-0.221,-0.451,.952,5,17,28906,189,81,rtol,6,,sunny
1029,2012-06-27,COL,WSN,L 5-11,42,38,5,14,3,0,0,5,4,0,2,0,0,0,1,4,0,0,-0.120,-0.015,.298,10,16,36045,185,75,torf,7,,
1030,2012-06-27,MIA,STL,W 5-3,34,31,5,10,2,0,2,5,2,0,6,0,1,0,0,1,1,0,0.388,1.117,1.147,5,13,28397,159,76,,0,none,dome
1031,2012-06-27,HOU,SDP,W 1-0,25,25,1,2,0,0,1,1,0,0,6,0,0,0,0,1,0,0,-0.227,-2.803,.632,0,10,15012,118,73,,0,none,dome
1032,2012-06-27,KCR,TBR,W 5-4,34,31,5,11,3,0,3,5,2,0,5,1,0,0,0,2,0,1,0.321,0.954,.633,5,10,19228,181,97,rtol,5,,sunny
1033,2012-06-27,MIN,CHW,L 5-12,36,31,5,8,1,1,2,5,2,0,6,2,0,1,0,1,0,0,-0.217,0.633,.424,4,11,36539,168,83,rtol,13,,sunny
1034,2012-06-27,NYY,CLE,W 5-4,35,31,5,7,2,0,1,5,4,0,10,0,0,0,0,0,1,0,0.278,0.873,.987,6,11,45099,179,78,torf,16,,cloudy
1035,2012-06-27,PHI,PIT,L 7-11,41,37,7,10,1,1,2,7,4,0,6,0,0,0,1,0,2,1,0.144,2.631,1.001,7,18,44057,212,83,fromlf,9,,sunny
1036,2012-06-27,SEA,OAK,L 1-2,37,32,1,4,1,0,1,1,4,0,10,1,0,0,1,0,1,0,-0.650,-3.096,1.619,9,10,18158,155,61,ltor,4,,sunny
1037,2012-06-27,SFG,LAD,W 3-0,36,32,3,10,2,1,0,3,3,0,7,0,1,0,0,0,1,0,0.112,-0.385,.810,9,12,42245,170,66,torf,8,,sunny
1038,2012-06-27,TEX,DET,W 13-9,43,40,13,16,3,1,3,12,2,0,9,1,0,0,2,2,1,0,0.570,8.678,.472,6,9,43379,206,99,tolf,12,,sunny
1039,2012-06-28,ATL,ARI,L 2-3,39,31,2,6,3,0,0,2,5,1,10,1,1,1,1,1,0,0,-0.447,-2.367,1.442,10,15,21913,193,97,torf,9,,sunny
1040,2012-06-28,BAL,CLE,L 2-7,35,34,2,7,2,0,1,2,1,0,9,0,0,0,0,0,2,0,-0.214,-2.549,.691,6,9,17676,162,92,torf,7,,sunny
1041,2012-06-28,HOU,SDP,L 3-7,32,30,3,3,0,0,1,2,2,0,12,0,0,0,0,0,0,0,0.065,-1.278,.799,2,16,19415,181,73,,0,none,dome
