
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
15,2012-10-03,WSN,PHI,W 5-1,36,35,5,11,3,1,3,5,1,0,10,0,0,0,0,0,0,0,0.127,1.160,.707,7,17,37075,180,76,tocf,5,,
16,2012-10-02,ARI,COL,W 5-3,38,35,5,11,2,0,2,5,3,0,5,0,0,0,0,2,0,0,0.671,0.694,1.798,7,14,22466,171,100,tocf,2,,sunny
17,2012-10-02,CHC,HOU,L 0-3,34,29,0,4,2,0,0,0,3,0,8,0,2,0,1,0,0,1,-0.514,-4.320,1.168,7,13,33168,163,61,fromcf,10,,sunny
18,2012-10-02,KCR,DET,W 4-2,36,31,4,9,0,0,2,4,4,0,3,1,0,0,0,2,1,0,0.102,-0.045,1.163,8,9,14283,154,74,,0,,sunny
19,2012-10-02,LAD,SFG,L 3-4,37,35,3,10,3,2,1,3,1,1,9,1,0,0,0,1,2,0,-0.387,-1.107,1.674,7,20,42473,209,83,tocf,7,,sunny
20,2012-10-02,MIL,SDP,W 4-3,34,29,4,5,1,0,1,4,4,0,7,1,0,0,0,0,1,0,0.064,0.007,.985,6,18,30714,183,70,,0,none,dome
21,2012-10-02,OAK,TEX,W 3-1,30,29,3,6,1,0,1,2,1,0,9,0,0,0,1,1,0,1,0.093,-0.766,.795,3,10,30660,163,87,torf,7,,sunny
22,2012-10-02,PIT,ATL,W 5-1,37,35,5,10,3,0,1,5,1,1,9,1,0,0,1,0,4,0,0.254,1.386,.535,8,16,15727,158,73,fromlf,4,,
23,2012-10-02,SEA,LAA,W 6-1,35,33,6,9,4,0,1,5,1,0,9,1,0,0,1,1,1,0,0.176,2.359,.478,5,9,14353,169,57,fromlf,3,,sunny
24,2012-10-02,STL,CIN,L 1-3,34,31,1,6,2,0,0,1,2,1,6,0,0,1,0,1,0,0,-0.456,-3.188,1.258,6,14,39644,168,64,rtol,3,,
25,2012-10-02,TBR,BAL,L 0-1,32,29,0,2,0,0,0,0,3,0,9,0,0,0,0,0,0,0,-0.805,-4.239,1.641,5,14,13460,144,72,fromlf,0,,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
26,2012-10-02,TOR,MIN,W 4-3,32,27,4,6,1,0,1,4,5,0,2,0,0,0,1,3,0,0,0.052,-0.046,.777,4,9,13930,153,68,,0,none,dome
27,2012-10-02,WSN,PHI,W 4-2,38,31,4,9,2,0,1,4,4,0,7,2,0,1,0,0,1,0,0.150,0.160,1.329,10,18,33546,175,70,ltor,5,,
28,2012-10-01,CHC,HOU,L 0-3,30,29,0,2,1,0,0,0,1,0,11,0,0,0,0,0,0,0,-0.522,-4.317,.982,3,16,32167,162,61,fromcf,3,,cloudy
29,2012-10-01,CLE,CHW,L 0-11,31,28,0,2,0,0,0,0,1,0,12,2,0,0,0,1,0,0,-0.349,-4.189,.543,4,12,14756,182,61,fromrf,8,,
30,2012-10-01,MIA,NYM,W 3-2,37,26,3,8,1,1,1,3,9,0,6,0,1,1,0,0,0,2,0.147,-0.885,1.485,10,17,24543,196,74,,0,none,dome
31,2012-10-01,KCR,DET,L 3-6,38,33,3,9,1,0,1,2,5,0,6,0,0,0,0,2,1,0,-0.348,-1.552,1.086,8,11,15312,175,71,fromrf,3,,cloudy
32,2012-10-01,LAD,SFG,W 3-2,36,30,3,9,2,0,1,3,3,2,3,1,2,0,0,1,0,0,0.219,0.411,1.427,8,15,33624,174,86,tocf,4,,sunny
33,2012-10-01,MIL,SDP,W 5-3,34,33,5,10,1,0,3,5,1,0,5,0,0,0,0,0,1,1,0.208,1.009,.743,5,14,30398,172,68,,0,none,dome
34,2012-10-01,NYY,BOS,W 10-2,41,36,10,13,3,0,4,10,4,0,8,0,0,1,0,0,0,0,0.379,5.875,.217,7,15,45478,178,71,rtol,12,,cloudy
35,2012-10-01,OAK,TEX,W 4-3,36,31,4,9,2,0,0,3,4,0,7,0,0,1,0,1,1,0,0.160,0.233,.941,8,11,21162,183,82,tolf,1,,sunny
36,2012-10-01,PIT,ATL,W 2-1,31,28,2,5,2,1,1,2,3,1,9,0,0,0,0,0,0,0,-0.073,-1.615,.864,5,14,15009,158,62,torf,1,,
37,2012-10-01,SEA,LAA,L 4-8,42,37,4,9,3,0,1,3,5,0,9,0,0,0,2,1,0,0,-0.185,-0.096,.971,11,11,13963,199,67,rtol,4,,cloudy
38,2012-10-01,STL,CIN,W 4-2,34,30,4,9,1,1,1,4,3,0,7,0,0,1,0,1,0,1,0.176,0.278,.769,6,13,38480,158,65,ltor,10,,overcast
39,2012-10-01,TBR,BAL,W 5-3,34,30,5,7,2,0,1,5,3,0,4,0,0,1,1,1,0,0,0.211,1.234,.806,5,12,13666,169,72,torf,0,,dome
40,2012-10-01,WSN,PHI,L 0-2,34,32,0,5,1,0,0,0,2,1,6,0,0,0,0,0,0,0,-0.602,-4.319,1.425,7,14,35387,168,64,torf,5,,
41,2012-09-30,ARI,CHC,L 2-7,36,33,2,6,0,0,0,1,3,0,9,0,0,0,0,1,0,0,-0.138,-2.410,.862,7,19,35535,185,73,,0,none,dome
42,2012-09-30,ATL,NYM,W 6-2,36,31,6,8,3,1,1,6,4,0,7,1,0,0,1,2,1,0,0.241,2.117,.504,6,14,50635,170,73,fromcf,5,,
43,2012-09-30,BAL,BOS,W 6-3,34,29,6,9,0,0,3,5,3,1,6,1,1,0,0,3,2,0,0.268,1.957,.399,4,11,41257,139,66,torf,10,,cloudy
44,2012-09-30,CHW,TBR,L 2-6,34,29,2,5,0,0,0,2,3,0,8,1,0,1,0,0,0,2,-0.254,-2.643,1.151,5,10,26831,186,64,ltor,16,,cloudy
45,2012-09-30,CLE,KCR,W 15-3,49,42,15,19,4,0,1,14,5,0,11,2,0,0,0,1,1,0,0.220,11.279,.573,10,13,18099,182,56,fromcf,10,,cloudy
46,2012-09-30,MIA,PHI,L 1-4,34,33,1,7,2,0,0,1,1,0,12,0,0,0,0,0,1,0,-0.407,-3.369,1.222,6,14,28317,173,80,,0,none,dome
47,2012-09-30,LAD,COL,W 7-1,38,35,7,12,0,0,3,7,3,0,8,0,0,0,0,0,1,0,0.352,3.350,.490,7,17,35607,211,95,tocf,7,,sunny
48,2012-09-30,MIL,HOU,L 0-7,30,29,0,4,0,0,0,0,1,0,3,0,0,0,1,2,0,0,-0.320,-4.490,.622,3,14,38443,162,70,,0,none,dome
49,2012-09-30,MIN,DET,L 1-2,39,36,1,10,0,0,0,1,2,1,4,0,1,0,0,0,2,0,-0.518,-3.369,1.637,11,10,32554,163,70,tolf,4,,cloudy
50,2012-09-30,OAK,SEA,W 5-2,34,28,5,6,0,1,2,5,5,0,7,0,0,1,0,1,2,0,0.161,1.232,1.112,5,11,21057,197,73,tolf,7,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
51,2012-09-30,PIT,CIN,L 3-4,37,33,3,7,1,0,1,3,3,0,9,0,1,0,1,0,0,0,-0.141,-1.066,1.562,7,18,32814,178,55,fromlf,6,,
52,2012-09-30,SDP,SFG,L 5-7,36,33,5,6,1,0,3,4,3,0,7,0,0,0,0,0,4,0,0.240,1.113,.677,4,18,33407,180,76,ltor,9,,sunny
53,2012-09-30,STL,WSN,W 10-4,42,34,10,12,2,0,2,9,6,0,6,0,1,1,1,0,0,0,0.418,6.277,.373,8,14,40084,187,70,,1,,
54,2012-09-30 (1),TEX,LAA,L 4-5,35,31,4,6,1,0,1,4,3,1,4,0,1,0,0,0,0,0,-0.132,-0.862,.798,4,11,46713,192,66,ltor,13,,
55,2012-09-30 (2),TEX,LAA,W 8-7,40,35,8,12,2,0,3,8,4,0,3,1,0,0,0,1,0,0,0.414,3.677,.854,8,11,48089,197,71,ltor,10,,
56,2012-09-30,TOR,NYY,L 6-9,41,35,6,10,1,0,1,5,5,0,7,0,0,1,0,1,0,0,0.020,1.451,.930,8,10,31418,205,68,,0,none,dome
57,2012-09-29,ARI,CHC,W 8-2,43,37,8,15,3,0,1,8,3,0,9,2,1,0,0,1,0,0,0.297,4.081,.307,11,12,29084,177,75,,0,none,dome
58,2012-09-29,ATL,NYM,W 2-0,32,30,2,8,2,0,0,2,1,0,8,0,1,0,0,0,0,1,-0.063,-1.883,.662,6,15,48310,153,75,ltor,5,,
59,2012-09-29,BAL,BOS,W 4-3,33,30,4,7,1,0,2,4,1,0,11,1,1,0,1,0,1,0,0.124,-0.045,.934,5,10,46311,157,65,ltor,4,,
60,2012-09-29,CHW,TBR,L 4-10,35,31,4,4,0,0,1,4,4,0,8,0,0,0,0,0,0,0,-0.232,-0.644,.374,4,15,26559,199,78,tocf,8,,sunny
61,2012-09-29,MIA,PHI,L 5-9,42,37,5,10,0,0,1,5,5,0,12,0,0,0,0,0,1,0,-0.011,0.630,1.356,10,17,30202,243,76,,0,none,dome
62,2012-09-29,LAD,COL,W 3-0,35,31,3,10,1,0,2,3,3,1,6,0,1,0,0,2,2,0,0.011,-0.650,.688,8,15,40724,163,84,tocf,3,,cloudy
63,2012-09-29,MIL,HOU,W 9-5,41,36,9,15,3,0,3,9,3,0,4,0,1,1,0,0,0,0,0.341,5.010,.273,8,17,34294,185,70,,0,none,dome
64,2012-09-29,MIN,DET,L 4-6,40,34,4,6,1,0,1,4,6,0,10,0,0,0,1,0,1,0,-0.458,-0.369,1.427,9,9,32839,203,80,fromlf,7,,sunny
65,2012-09-29,PIT,CIN,W 2-1,39,32,2,8,2,0,1,2,6,1,4,0,1,0,0,0,0,0,0.108,-1.830,1.562,12,17,38623,191,63,tocf,5,,cloudy
66,2012-09-29,SDP,SFG,W 7-3,36,31,7,9,1,1,2,7,4,1,8,0,0,1,0,0,2,1,0.491,3.544,.634,5,14,42397,168,73,ltor,10,,sunny
67,2012-09-29,TOR,NYY,W 3-2,33,29,3,7,2,0,1,3,4,0,7,0,0,0,0,0,0,0,-0.003,-1.043,1.267,6,10,36139,174,59,tocf,10,,cloudy
68,2012-09-28,ARI,CHC,W 8-3,38,31,8,10,4,0,2,7,5,1,5,0,2,0,0,0,1,1,0.347,4.082,.647,6,16,28463,182,98,ltor,9,,sunny
69,2012-09-28,ATL,NYM,L 1-3,34,31,1,4,0,0,1,1,3,0,6,0,0,0,0,0,0,0,-0.412,-3.369,.879,6,12,51910,151,78,fromrf,1,,cloudy
70,2012-09-28,BAL,BOS,W 9-1,38,34,9,12,3,0,2,9,4,0,6,0,0,0,0,2,0,0,0.443,4.955,.350,5,9,33518,143,72,rtol,3,,
71,2012-09-28,CHW,TBR,W 3-1,34,33,3,10,2,0,1,3,1,0,7,0,0,0,0,0,0,0,0.022,-1.127,.903,7,10,25264,188,64,torf,10,,sunny
72,2012-09-28,CLE,KCR,W 8-5,43,39,8,16,3,0,0,8,3,0,5,1,0,0,1,2,1,0,0.382,4.278,.526,11,10,14850,180,62,fromcf,5,,sunny
73,2012-09-28,MIA,PHI,W 2-1,32,29,2,6,2,0,1,2,2,2,6,0,1,0,0,0,0,0,0.060,-1.473,1.369,5,12,28201,142,77,,0,none,dome
74,2012-09-28,LAD,COL,W 8-0,38,34,8,12,3,0,2,7,2,0,7,1,1,0,0,1,0,0,0.280,4.351,.305,6,11,37133,166,77,tocf,6,,sunny
75,2012-09-28,MIL,HOU,L 6-7,37,35,6,8,2,1,1,5,2,0,5,0,0,0,1,1,2,0,-0.181,1.510,1.265,4,16,41716,195,67,,0,none,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
76,2012-09-28,MIN,DET,W 4-2,34,28,4,4,1,0,1,4,4,1,8,1,1,0,1,0,1,0,0.255,0.116,1.328,6,12,30315,150,74,tocf,5,,cloudy
77,2012-09-28,OAK,SEA,W 8-2,38,33,8,8,1,0,2,6,5,0,7,0,0,0,1,0,0,0,0.304,4.235,.552,6,10,16376,180,61,torf,10,,sunny
78,2012-09-28,PIT,CIN,L 0-1,28,27,0,0,0,0,0,0,1,0,10,0,0,0,1,0,1,1,-0.798,-4.066,1.367,1,15,34796,148,62,ltor,4,,
79,2012-09-28,SDP,SFG,L 1-3,35,33,1,7,1,0,0,1,1,0,6,0,1,0,2,1,0,1,-0.431,-2.889,1.445,7,18,32691,192,70,ltor,9,,sunny
80,2012-09-28,STL,WSN,W 12-2,41,33,12,11,3,0,2,12,6,0,4,1,0,1,1,3,0,0,0.504,8.278,.392,5,16,39166,171,66,fromlf,6,,cloudy
81,2012-09-28,TEX,LAA,L 4-7,35,31,4,7,2,0,2,4,3,0,6,0,0,1,0,0,0,0,-0.301,-0.863,.804,4,11,46662,194,77,ltor,17,,
82,2012-09-28,TOR,NYY,L 4-11,42,37,4,12,5,0,2,4,5,0,7,0,0,0,0,1,0,0,-0.166,-0.551,.777,11,9,25785,223,55,torf,5,,cloudy
83,2012-09-27,LAA,SEA,L 4-9,39,36,4,10,5,0,0,4,2,0,8,0,1,0,1,1,1,0,-0.106,-0.190,.916,8,12,37377,207,81,tocf,3,,sunny
84,2012-09-27,ATL,MIA,W 6-2,37,31,6,8,3,0,0,4,5,0,9,0,1,0,1,1,0,0,0.315,2.116,1.090,7,15,27270,166,84,ltor,4,,cloudy
85,2012-09-27,CHW,TBR,L 2-3,39,32,2,8,0,0,0,1,5,0,8,2,0,0,0,2,1,0,-0.479,-2.643,1.802,10,14,18630,191,60,ltor,10,,cloudy
86,2012-09-27,CIN,MIL,W 2-1,33,30,2,6,0,1,1,2,2,0,12,0,1,0,0,0,0,0,0.169,-2.090,1.416,5,12,23411,168,69,tolf,8,,
87,2012-09-27,COL,CHC,W 7-5,33,30,7,12,0,0,2,7,1,0,4,1,0,1,0,3,1,1,0.351,2.544,.449,2,15,30288,181,59,fromlf,4,,
88,2012-09-27,DET,KCR,W 5-4,35,32,5,8,1,1,0,5,2,1,8,0,0,1,2,0,0,1,0.520,0.933,.900,4,11,33019,143,59,ltor,13,,cloudy
89,2012-09-27,NYM,PIT,W 6-5,33,32,6,8,0,0,2,6,1,0,5,0,0,0,0,0,1,0,0.465,2.386,1.012,3,11,31506,166,76,fromlf,7,,cloudy
90,2012-09-27,PHI,WSN,L 3-7,37,34,3,7,3,0,0,3,3,0,8,0,0,0,0,0,1,0,-0.090,-1.366,.919,7,15,44070,194,75,rtol,5,,
91,2012-09-27,SDP,LAD,L 4-8,43,35,4,10,3,0,0,4,7,0,6,1,0,0,0,2,1,0,-0.237,0.114,.728,12,20,32403,220,67,ltor,5,,cloudy
92,2012-09-27,SFG,ARI,W 7-3,35,34,7,12,2,0,3,6,1,0,1,0,0,0,0,2,2,0,0.329,3.614,.359,4,13,41128,156,66,tocf,9,,cloudy
93,2012-09-27,TEX,OAK,W 9-7,39,38,9,14,5,0,2,9,0,0,6,0,0,1,1,0,1,0,0.431,4.679,.373,6,10,43796,176,86,rtol,10,,
94,2012-09-27,TOR,NYY,W 6-0,36,33,6,10,1,0,2,6,3,0,5,0,0,0,0,0,0,0,0.154,1.954,.439,6,9,23060,156,68,,0,none,dome
95,2012-09-26,LAA,SEA,W 4-3,38,33,4,10,1,0,0,4,3,1,9,0,2,0,0,0,1,0,0.274,0.685,1.638,9,12,37916,183,71,torf,3,,sunny
96,2012-09-26,ATL,MIA,W 3-0,34,29,3,4,0,0,1,2,5,1,9,0,0,0,1,0,4,0,0.048,-0.884,.706,7,13,23420,157,82,ltor,5,,cloudy
97,2012-09-26,BAL,TOR,W 12-2,38,36,12,12,1,0,7,12,2,0,12,0,0,0,2,2,0,0,0.430,7.954,.542,2,14,26513,167,81,ltor,2,,cloudy
98,2012-09-26,BOS,TBR,L 2-4,35,29,2,4,0,0,0,2,5,0,12,0,0,1,0,1,2,0,-0.372,-2.641,1.304,6,10,37247,198,71,torf,13,,
99,2012-09-26,CHW,CLE,L 4-6,40,32,4,8,2,0,0,4,6,0,5,0,1,1,1,1,1,1,-0.161,-0.642,1.362,9,10,20166,224,57,ltor,13,,sunny
100,2012-09-26,CIN,MIL,L 1-8,37,32,1,6,1,0,0,1,4,0,9,0,1,0,0,0,0,0,-0.250,-3.449,.833,9,14,20570,184,74,,5,,cloudy
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
101,2012-09-26,COL,CHC,W 6-0,37,30,6,10,2,0,1,5,4,0,5,0,2,0,0,1,1,0,0.269,1.541,.383,7,11,27057,170,59,fromlf,9,,
102,2012-09-26,DET,KCR,W 5-4,35,33,5,9,2,0,2,5,2,0,3,0,0,0,0,0,1,0,0.226,0.839,1.244,6,10,32360,159,63,ltor,6,,cloudy
103,2012-09-26,HOU,STL,W 2-0,30,28,2,5,1,0,1,2,0,0,4,1,1,0,1,1,1,0,-0.040,-1.802,.688,4,12,18712,147,73,,0,none,dome
104,2012-09-26,MIN,NYY,L 2-8,35,34,2,7,0,0,0,2,1,0,11,0,0,0,0,0,0,0,-0.082,-2.370,.440,6,10,33251,174,59,fromlf,11,,sunny
105,2012-09-26,NYM,PIT,W 6-0,37,34,6,14,2,0,0,5,1,0,9,0,2,0,0,0,2,1,0.270,2.386,.489,7,12,22890,155,72,torf,9,,
106,2012-09-26,PHI,WSN,L 4-8,38,33,4,8,2,1,1,3,2,0,7,1,1,1,0,1,0,0,-0.151,-0.368,1.254,7,17,41440,200,75,ltor,3,,
107,2012-09-26,SDP,LAD,L 2-8,38,33,2,6,1,0,0,2,5,0,6,0,0,0,0,0,0,0,-0.174,-1.887,.345,9,16,24818,179,70,ltor,12,,sunny
108,2012-09-26,SFG,ARI,W 6-0,42,35,6,12,1,1,0,5,5,0,6,0,2,0,2,1,0,0,0.240,2.617,.640,12,18,41516,178,59,tolf,13,,sunny
109,2012-09-26,TEX,OAK,L 3-9,38,31,3,5,2,0,0,3,6,0,12,0,0,1,0,1,0,0,-0.052,-1.862,.668,8,9,46689,215,89,fromrf,10,,sunny
110,2012-09-25,LAA,SEA,W 5-4,35,30,5,8,0,0,2,5,2,0,4,1,1,1,1,0,1,1,0.176,1.277,.776,6,13,38538,190,69,rtol,4,,sunny
111,2012-09-25,ATL,MIA,W 4-3,32,28,4,6,1,2,1,4,3,0,10,0,0,1,0,1,0,0,0.520,0.116,1.518,4,15,25632,144,79,tolf,6,,cloudy
112,2012-09-25,BAL,TOR,L 0-4,36,33,0,6,1,0,0,0,3,0,2,0,0,0,1,1,0,0,-0.450,-4.550,.852,9,12,30205,164,72,tocf,5,,sunny
113,2012-09-25,BOS,TBR,L 2-5,32,32,2,7,1,0,0,1,0,0,13,0,0,0,1,1,0,1,-0.315,-2.642,1.036,3,9,37045,170,66,torf,12,,cloudy
114,2012-09-25,CHW,CLE,L 3-4,36,31,3,6,0,0,3,3,5,0,5,0,0,0,1,1,1,2,-0.449,-1.641,1.480,6,11,13797,155,78,fromrf,3,,cloudy
115,2012-09-25,CIN,MIL,W 4-2,34,31,4,9,2,1,0,4,2,0,10,0,1,0,0,1,0,0,0.153,0.046,.770,6,11,18155,168,67,fromrf,8,,overcast
116,2012-09-25,DET,KCR,W 2-0,36,32,2,10,0,1,0,2,4,1,7,0,0,0,0,1,0,0,-0.064,-2.161,.829,10,9,29048,133,68,fromrf,13,,
117,2012-09-25,HOU,STL,L 0-4,32,32,0,7,0,0,0,0,0,0,6,0,0,0,1,1,0,1,-0.472,-4.279,1.154,5,16,16943,162,73,,0,none,dome
118,2012-09-25,MIN,NYY,W 5-4,34,32,5,8,2,0,0,3,2,0,4,0,0,0,0,0,0,0,0.389,1.117,1.531,5,11,33346,178,64,ltor,7,,cloudy
119,2012-09-25,NYM,PIT,L 6-10,37,34,6,7,1,0,2,5,3,0,6,0,0,0,1,0,1,0,0.063,1.932,.661,4,20,25286,206,69,tolf,12,,
120,2012-09-25,PHI,WSN,W 6-3,36,31,6,7,1,0,3,6,5,0,7,0,0,0,0,0,0,0,0.330,2.117,.598,6,16,42304,176,71,tocf,10,,cloudy
121,2012-09-25,SDP,LAD,W 2-1,32,29,2,5,1,0,0,1,3,0,8,0,0,0,1,1,1,0,-0.016,-1.455,.836,6,13,32346,192,66,ltor,7,,cloudy
122,2012-09-25,SFG,ARI,L 2-7,33,30,2,4,3,0,0,2,3,0,5,0,0,0,0,1,0,0,-0.144,-1.808,.443,4,21,41153,172,54,tocf,2,,
123,2012-09-24 (1),BAL,TOR,W 4-1,33,30,4,10,1,0,2,3,3,1,9,0,0,0,0,2,2,1,0.107,-0.046,.573,5,11,,163,66,ltor,5,,sunny
124,2012-09-24 (2),BAL,TOR,L 5-9,42,36,5,12,2,0,1,4,4,0,7,1,1,0,2,3,1,0,-0.002,0.449,1.402,10,9,31015,195,65,ltor,3,,sunny
125,2012-09-24,CHW,CLE,W 5-4,32,29,5,7,1,0,2,5,3,0,10,0,0,0,0,0,1,1,0.409,0.873,1.546,3,12,20206,157,66,tolf,20,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
126,2012-09-24,COL,ARI,W 4-2,35,32,4,10,1,0,1,4,1,0,8,1,1,0,1,2,0,0,0.052,-0.457,1.154,7,13,22277,150,72,tocf,4,,
127,2012-09-24,DET,KCR,W 6-2,34,32,6,13,2,0,1,5,1,0,5,0,0,1,0,1,0,0,0.216,1.838,.545,4,10,31521,154,63,rtol,17,,sunny
128,2012-09-24,HOU,STL,L 1-6,35,32,1,6,1,0,0,1,2,0,11,1,0,0,0,2,0,0,-0.252,-3.278,.975,7,16,12584,183,73,,0,none,dome
129,2012-09-24,MIN,NYY,L 3-6,36,34,3,10,1,1,1,3,2,0,5,0,0,0,0,2,0,0,-0.269,-1.368,.800,6,11,33720,166,75,tolf,13,,sunny
130,2012-09-24,NYM,PIT,W 6-2,32,29,6,6,0,0,2,6,3,0,7,0,0,0,0,0,1,1,0.214,2.387,.570,2,18,22072,194,64,torf,10,,cloudy
131,2012-09-24,TEX,OAK,W 5-4,40,34,5,9,2,0,2,5,4,1,9,1,1,0,2,0,0,0,0.357,1.756,1.584,10,10,43044,193,91,fromrf,15,,cloudy
132,2012-09-24,WSN,MIL,W 12-2,43,36,12,14,3,0,1,10,7,0,5,0,0,0,0,2,4,0,0.378,8.160,.657,7,16,25302,206,66,torf,8,,cloudy
133,2012-09-23,LAA,CHW,W 4-1,30,28,4,7,2,0,1,4,2,0,10,0,0,0,0,2,0,0,0.087,0.277,.815,2,9,36546,159,94,tocf,6,,sunny
134,2012-09-23,BOS,BAL,W 2-1,34,33,2,9,3,0,0,1,1,0,4,0,0,0,0,0,0,0,-0.086,-2.126,1.267,8,11,37310,173,70,ltor,14,,cloudy
135,2012-09-23,CHC,STL,L 3-6,36,35,3,7,2,0,1,2,1,0,8,0,0,0,2,1,1,0,-0.207,-1.318,1.230,6,15,33354,191,57,ltor,8,,cloudy
136,2012-09-23,CIN,LAD,L 3-5,40,31,3,6,0,0,1,3,7,0,11,1,1,0,1,1,0,1,-0.327,-1.449,1.292,10,15,32932,199,61,tocf,7,,cloudy
137,2012-09-23,COL,ARI,L 7-10,45,41,7,16,4,0,0,7,2,0,7,1,1,0,0,0,0,0,0.057,1.986,1.199,11,19,32448,239,82,tolf,9,,cloudy
138,2012-09-23 (1),DET,MIN,L 4-10,36,33,4,6,1,0,0,4,3,0,8,0,0,0,1,0,0,1,-0.095,-0.681,.523,5,12,40438,185,55,tolf,9,,cloudy
139,2012-09-23,HOU,PIT,L 1-8,32,30,1,4,1,0,1,1,1,0,12,1,0,0,0,0,1,0,-0.277,-3.276,.517,4,18,15207,207,73,,0,none,dome
140,2012-09-23,KCR,CLE,L 4-15,36,32,4,7,2,0,1,4,2,0,3,1,0,1,0,0,0,1,-0.197,-0.550,.662,5,10,22960,197,65,rtol,5,,sunny
141,2012-09-23,NYM,MIA,W 3-2,37,31,3,7,3,0,1,3,4,2,7,1,1,0,0,0,0,0,0.126,-0.331,1.721,8,15,26923,183,68,fromlf,11,,cloudy
