
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1220,2013-07-11,PHI,WSN,W 3-1,34,32,3,9,5,0,0,3,0,0,7,0,2,0,0,0,1,0,0.077,-0.544,1.091,7,14,40086,157,88,fromlf,7,,cloudy
1221,2013-07-11,SDP,SFG,L 2-4,33,32,2,5,1,0,0,2,1,1,7,0,0,0,0,0,0,0,-0.242,-1.631,.911,4,15,31976,183,69,torf,5,,cloudy
1222,2013-07-11,TBR,MIN,W 4-3,34,33,4,10,1,1,2,4,1,0,7,0,0,0,0,1,1,0,0.157,0.243,.747,6,11,24751,177,72,,0,,dome
1223,2013-07-12,ARI,MIL,W 2-1,29,27,2,4,1,0,0,1,1,0,5,0,1,0,1,0,0,1,-0.102,-1.617,.810,3,15,19681,182,77,,0,none,dome
1224,2013-07-12,ATL,CIN,L 2-4,32,30,2,4,0,0,1,2,2,0,3,0,0,0,0,0,0,0,-0.318,-2.026,.629,3,15,43275,183,74,ltor,4,,cloudy
1225,2013-07-12,BAL,TOR,W 8-5,33,33,8,9,1,0,3,8,0,0,6,0,0,0,0,0,0,0,0.466,4.009,.597,1,9,42660,157,72,fromcf,5,,overcast
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1226,2013-07-12,CHC,STL,L 2-3,35,31,2,5,1,0,1,2,3,0,9,1,0,0,0,1,0,0,-0.511,-2.067,1.502,6,15,37322,178,77,fromlf,10,,sunny
1227,2013-07-12,CLE,KCR,W 3-0,33,30,3,6,2,0,0,3,3,0,7,0,0,0,0,0,0,0,0.006,-0.678,.905,6,10,24077,176,74,fromrf,12,,cloudy
1228,2013-07-12,DET,TEX,W 7-2,37,33,7,11,4,0,0,7,3,0,6,0,0,1,0,1,0,0,0.356,2.973,.337,6,9,41686,169,79,ltor,5,,sunny
1229,2013-07-12,MIA,WSN,W 8-3,39,33,8,9,1,1,1,8,6,0,8,0,0,0,0,0,1,0,0.549,4.387,.542,7,14,16861,188,77,,0,none,dome
1230,2013-07-12,LAD,COL,L 0-3,33,29,0,4,1,0,0,0,2,0,4,1,1,0,0,1,0,0,-0.411,-3.828,.928,6,14,50796,193,75,tocf,5,,sunny
1231,2013-07-12,NYY,MIN,W 2-0,34,27,2,6,1,0,0,2,6,0,5,0,1,0,0,0,1,1,-0.052,-1.875,.760,8,9,40247,213,73,fromlf,10,,
1232,2013-07-12,OAK,BOS,L 2-4,35,29,2,3,1,0,1,2,5,0,10,1,0,0,0,1,2,0,-0.293,-2.267,1.303,6,9,27084,186,61,torf,7,,sunny
1233,2013-07-12,SDP,SFG,L 1-10,36,31,1,5,2,0,0,1,4,0,10,0,1,0,0,0,0,0,-0.164,-2.631,.914,8,17,42361,224,71,ltor,6,,cloudy
1234,2013-07-12,SEA,LAA,W 8-3,36,34,8,11,2,0,4,7,2,1,6,0,0,0,0,0,0,0,0.272,4.438,.293,4,9,21375,165,65,fromlf,1,,cloudy
1235,2013-07-12,TBR,HOU,L 1-2,31,28,1,4,0,0,0,1,3,0,3,0,0,0,1,4,1,0,-0.593,-3.229,1.497,3,11,13347,158,72,tocf,0,,dome
1236,2013-07-13,ARI,MIL,W 5-4,34,30,5,6,0,0,3,5,3,0,6,1,0,0,0,0,0,0,0.445,1.384,1.273,5,16,33566,178,79,,0,none,dome
1237,2013-07-13,ATL,CIN,W 5-2,36,33,5,11,2,0,2,5,1,1,9,1,1,0,0,1,0,0,0.310,1.422,1.059,7,12,46946,160,76,rtol,9,,
1238,2013-07-13,BAL,TOR,L 3-7,38,33,3,7,2,0,2,3,4,0,13,1,0,0,0,0,0,1,-0.058,-1.489,.996,8,10,46150,172,79,,0,,
1239,2013-07-13,CHC,STL,W 6-4,40,37,6,14,3,0,2,5,2,0,6,1,0,0,0,1,2,0,0.360,2.384,.576,10,14,42240,205,79,fromcf,10,,sunny
1240,2013-07-13,CLE,KCR,W 5-3,36,31,5,9,2,0,1,5,3,1,3,1,0,1,0,1,1,0,0.086,1.322,.991,7,10,29740,170,76,fromrf,12,,sunny
1241,2013-07-13,DET,TEX,L 1-7,36,31,1,6,0,0,0,1,5,0,9,0,0,0,0,2,1,0,-0.339,-3.531,1.095,8,9,44061,173,80,fromlf,8,,sunny
1242,2013-07-13,LAD,COL,W 1-0,30,27,1,4,2,0,0,1,2,0,4,1,0,0,1,2,1,0,-0.191,-2.402,.834,5,11,51992,137,79,ltor,10,,sunny
1243,2013-07-13,NYY,MIN,L 1-4,36,33,1,8,2,0,0,1,3,0,3,0,0,0,0,1,0,1,-0.437,-3.359,1.236,8,11,40301,160,76,ltor,10,,cloudy
1244,2013-07-13,OAK,BOS,W 3-0,33,30,3,8,0,0,1,3,3,0,6,0,0,0,0,2,0,0,0.010,-0.794,.752,6,11,36067,169,62,torf,5,,sunny
1245,2013-07-13,PIT,NYM,W 4-2,36,32,4,9,1,0,1,4,2,0,9,1,1,0,1,1,0,0,0.288,0.631,1.425,8,14,39173,182,80,ltor,7,,cloudy
1246,2013-07-13,SDP,SFG,L 0-9,32,27,0,0,0,0,0,0,4,0,13,1,0,0,0,0,1,0,-0.192,-3.631,.325,5,15,40342,171,70,ltor,8,,sunny
1247,2013-07-13,SEA,LAA,W 6-0,36,32,6,11,1,0,1,5,3,0,5,1,0,0,0,2,0,1,0.123,2.440,.636,6,9,32466,177,73,ltor,2,,sunny
1248,2013-07-13,TBR,HOU,W 4-3,33,31,4,8,1,0,1,4,2,0,3,0,0,0,0,1,2,0,0.202,0.241,.968,5,10,20409,167,72,ltor,0,,dome
1249,2013-07-14,ARI,MIL,L 1-5,34,32,1,8,0,0,1,1,2,0,8,0,0,0,0,2,0,0,-0.239,-3.069,.863,6,12,25057,166,77,,0,none,dome
1250,2013-07-14,ATL,CIN,L 4-8,39,36,4,9,1,0,2,3,3,0,9,0,0,0,0,0,0,0,-0.145,-0.028,.915,8,14,29846,202,81,rtol,8,,
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1251,2013-07-14,BAL,TOR,W 7-4,34,32,7,8,1,0,2,7,1,0,8,1,0,0,0,0,0,0,0.331,3.009,.379,3,9,34748,152,87,tolf,11,,
1252,2013-07-14,CHC,STL,L 6-10,40,37,6,11,3,1,1,6,2,0,7,1,0,0,0,1,0,0,0.550,1.933,1.381,7,18,35178,227,81,fromrf,12,,sunny
1253,2013-07-14,CLE,KCR,W 6-4,41,33,6,13,3,0,0,6,4,0,6,1,2,1,0,0,0,1,0.500,2.322,1.237,11,9,15432,193,78,fromcf,8,,
1254,2013-07-14,DET,TEX,W 5-0,35,30,5,7,0,0,3,5,5,0,4,0,0,0,0,1,0,0,0.152,0.973,.397,6,10,41617,165,83,fromlf,5,,sunny
1255,2013-07-14,LAD,COL,L 1-3,36,33,1,6,0,0,0,1,3,0,7,0,0,0,0,0,0,0,-0.470,-2.828,1.322,8,16,51402,196,80,torf,5,,sunny
1256,2013-07-14,NYY,MIN,L 4-10,40,34,4,10,0,0,1,4,5,0,4,1,0,0,1,2,0,0,-0.123,-0.359,.830,9,10,43131,216,88,tolf,10,,cloudy
1257,2013-07-14,PIT,NYM,L 2-4,38,37,2,9,3,0,0,2,1,0,4,0,0,0,1,0,1,0,-0.344,-1.788,1.239,9,15,37490,182,87,fromrf,8,,sunny
1258,2013-07-14,SDP,SFG,W 10-1,41,35,10,12,1,0,4,10,5,0,4,1,0,0,1,1,1,1,0.461,6.773,.362,7,14,33243,175,76,ltor,8,,sunny
1259,2013-07-14,SEA,LAA,W 4-3,36,30,4,7,2,0,1,4,5,1,7,0,0,1,0,0,0,0,0.107,0.439,.754,8,9,25643,171,68,tocf,4,,sunny
1260,2013-07-14,TBR,HOU,W 5-0,37,35,5,12,3,0,1,3,2,0,8,0,0,0,0,1,1,0,0.167,1.242,.597,8,11,21180,171,72,torf,0,,dome
1261,2013-07-19,LAA,OAK,W 4-1,34,32,4,8,2,0,3,4,2,0,8,0,0,0,0,0,0,0,0.152,0.357,.539,6,11,43515,178,73,rtol,7,,sunny
1262,2013-07-19,BOS,NYY,W 4-2,33,31,4,8,3,0,2,4,2,0,4,0,0,0,0,1,0,0,0.106,0.010,.667,5,11,38130,175,92,torf,22,,cloudy
1263,2013-07-19,CHW,ATL,L 4-6,37,34,4,9,2,0,0,4,3,0,8,0,0,0,0,2,1,0,-0.174,-0.530,1.247,6,11,25613,171,91,tolf,17,,cloudy
1264,2013-07-19,CIN,PIT,W 5-3,35,30,5,8,2,0,1,5,5,0,7,0,0,0,1,1,0,0,0.129,1.421,.699,6,15,40831,200,85,rtol,9,,cloudy
1265,2013-07-19,COL,CHC,L 1-3,32,28,1,5,1,0,1,1,4,0,7,0,0,0,0,2,0,0,-0.583,-3.713,1.689,4,15,43976,179,77,fromrf,5,,sunny
1266,2013-07-19,HOU,SEA,L 7-10,45,41,7,16,2,2,2,7,4,0,8,0,0,0,0,1,0,0,-0.091,2.681,.916,11,10,24635,226,73,,0,none,dome
1267,2013-07-19,KCR,DET,W 1-0,33,27,1,5,0,0,0,1,5,0,5,0,1,0,0,1,2,0,-0.246,-2.991,1.053,8,9,35000,156,95,tolf,7,,cloudy
1268,2013-07-19,MIL,MIA,W 2-0,35,29,2,5,0,0,2,2,5,0,11,1,0,0,0,0,4,0,-0.036,-1.651,.858,9,15,30316,183,90,tolf,13,,cloudy
1269,2013-07-19,MIN,CLE,W 3-2,33,29,3,6,1,0,0,3,4,1,5,0,0,0,2,2,0,1,0.118,-0.911,1.441,6,9,36280,179,84,tocf,15,,cloudy
1270,2013-07-19,NYM,PHI,L 8-13,42,37,8,12,2,0,2,8,4,0,8,1,0,0,0,2,1,0,-0.065,4.252,.229,7,18,35021,207,95,tocf,17,,cloudy
1271,2013-07-19,SFG,ARI,W 2-0,35,32,2,8,2,0,0,2,3,0,3,0,0,0,0,0,0,0,0.020,-1.295,.583,9,16,41924,163,57,torf,12,,sunny
1272,2013-07-19,STL,SDP,W 9-6,40,32,9,14,4,0,0,9,4,0,1,0,2,2,0,2,0,0,0.192,5.421,.640,7,14,43929,173,93,tocf,9,,cloudy
1273,2013-07-19,TEX,BAL,L 1-3,38,34,1,9,4,0,0,1,2,0,6,1,0,1,0,0,1,0,-0.505,-3.490,1.507,10,10,40068,176,87,fromcf,7,,cloudy
1274,2013-07-19,TOR,TBR,L 5-8,38,35,5,8,0,0,4,5,3,0,6,0,0,0,0,0,1,0,-0.051,0.552,.900,6,11,33266,195,68,,0,none,dome
1275,2013-07-19,WSN,LAD,L 2-3,35,33,2,9,2,0,0,1,2,0,5,0,0,0,0,3,0,0,-0.414,-2.108,1.756,6,12,39146,180,92,ltor,4,,
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1276,2013-07-20,LAA,OAK,W 2-0,32,30,2,8,1,0,1,2,0,0,5,1,0,1,0,1,0,0,-0.083,-1.642,.736,6,10,43572,151,68,tocf,7,,cloudy
1277,2013-07-20,BOS,NYY,L 2-5,34,31,2,7,1,0,0,1,1,0,6,1,0,1,1,0,0,0,-0.439,-2.490,1.329,5,9,37601,192,93,tocf,18,,
1278,2013-07-20,CHW,ATL,W 10-6,41,36,10,13,2,0,1,10,5,0,5,0,0,0,0,0,0,0,0.605,5.971,.615,7,10,27294,190,84,torf,8,,sunny
1279,2013-07-20,CIN,PIT,W 5-4,38,33,5,10,3,0,0,5,3,0,13,1,0,1,1,0,0,1,0.202,1.422,.994,9,16,34728,218,89,rtol,15,,
1280,2013-07-20,COL,CHC,W 9-3,43,35,9,13,3,1,1,9,7,1,6,0,0,1,0,1,1,0,0.314,4.813,.682,10,15,45616,209,86,fromcf,10,,
1281,2013-07-20,HOU,SEA,L 2-4,36,32,2,7,3,0,0,2,3,0,9,0,0,1,0,1,0,0,-0.310,-2.318,1.291,7,10,25733,178,73,,0,none,dome
1282,2013-07-20,KCR,DET,W 6-5,37,32,6,9,1,0,1,6,4,0,6,0,0,1,1,0,1,0,0.342,2.009,1.145,7,10,30116,184,83,ltor,8,,
1283,2013-07-20,MIL,MIA,W 6-0,37,34,6,12,3,0,2,6,2,0,11,0,1,0,0,1,0,0,0.278,2.350,.440,7,14,37446,171,73,ltor,14,,cloudy
1284,2013-07-20,MIN,CLE,W 3-2,34,31,3,6,1,0,0,3,3,0,10,0,0,0,0,0,0,0,0.099,-0.910,1.051,7,9,38626,177,79,fromlf,10,,sunny
1285,2013-07-20,NYM,PHI,W 5-4,35,31,5,9,2,0,0,5,4,0,11,0,0,0,0,0,2,2,0.304,1.667,.781,6,14,26722,215,93,tocf,14,,cloudy
1286,2013-07-20,SFG,ARI,W 4-3,35,30,4,8,1,0,1,4,5,0,8,0,0,0,0,1,1,0,0.193,0.703,.699,7,18,41742,207,63,tocf,10,,sunny
1287,2013-07-20,STL,SDP,L 3-5,33,30,3,4,0,0,0,3,3,0,3,0,0,0,0,1,0,0,-0.364,-1.026,1.391,3,16,45288,223,92,rtol,11,,
1288,2013-07-20,TEX,BAL,L 4-7,41,40,4,14,1,0,0,4,0,0,4,0,0,1,1,1,0,0,-0.161,-0.490,.490,10,9,41660,180,84,fromcf,1,,cloudy
1289,2013-07-20,TOR,TBR,L 3-4,40,33,3,6,1,0,1,2,7,0,8,0,0,0,1,0,3,0,-0.432,-1.448,2.032,10,9,42639,197,75,tocf,11,,sunny
1290,2013-07-21,LAA,OAK,L 0-6,31,30,0,4,0,0,0,0,1,0,5,0,0,0,0,1,0,0,-0.271,-4.096,.500,4,9,37441,168,72,tocf,6,,overcast
1291,2013-07-21,CHW,ATL,W 3-1,31,28,3,5,1,0,0,3,2,0,8,0,0,1,1,0,1,1,0.031,-1.029,.781,4,9,27729,157,88,fromlf,8,,
1292,2013-07-21,CIN,PIT,L 2-3,35,27,2,3,0,0,0,0,7,0,8,0,1,0,0,1,0,1,-0.440,-2.025,1.821,6,15,40824,198,83,rtol,3,,cloudy
1293,2013-07-21,COL,CHC,W 4-3,31,29,4,5,2,0,0,3,2,0,6,0,0,0,0,0,2,0,0.202,-0.188,.744,3,14,43108,191,82,fromrf,4,,sunny
1294,2013-07-21,HOU,SEA,L 5-12,41,36,5,9,1,0,0,3,3,0,12,1,0,1,1,1,0,0,-0.091,0.681,.125,9,11,38838,209,73,,0,none,dome
1295,2013-07-21,KCR,DET,L 1-4,35,33,1,7,0,0,1,1,1,0,8,1,0,0,1,2,2,0,-0.479,-3.492,1.186,7,9,20513,168,82,rtol,10,,
1296,2013-07-21,MIN,CLE,L 1-7,31,28,1,2,2,0,0,1,2,0,10,1,0,0,1,1,0,1,-0.249,-3.399,.458,3,10,31753,158,75,fromlf,7,,cloudy
1297,2013-07-21,NYM,PHI,W 5-0,32,31,5,7,0,0,3,5,1,0,9,0,0,0,0,0,0,0,0.255,1.669,.316,3,12,32127,153,88,fromcf,11,,
1298,2013-07-21,SFG,ARI,L 1-3,36,30,1,5,1,0,0,0,5,0,3,0,1,0,1,0,0,0,-0.536,-2.708,1.309,8,15,41949,180,62,tocf,9,,cloudy
1299,2013-07-21,STL,SDP,W 3-2,33,32,3,8,2,0,0,3,1,0,4,0,0,0,1,0,0,0,0.059,-0.579,.882,6,12,44033,173,79,rtol,6,,
1300,2013-07-21,TEX,BAL,L 2-4,35,31,2,6,2,0,1,2,4,0,9,0,0,0,0,0,0,0,-0.373,-2.490,1.058,6,10,39907,185,93,fromrf,6,,cloudy
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1301,2013-07-21,TOR,TBR,L 3-4,41,34,3,8,3,0,0,3,6,0,4,1,0,0,0,1,2,0,-0.352,-1.449,1.974,11,10,41247,181,66,rtol,13,,sunny
1302,2013-07-21,WSN,LAD,L 2-9,33,32,2,4,0,0,2,2,1,0,11,0,0,0,1,0,0,0,-0.080,-2.109,.148,4,13,34758,179,89,fromcf,3,,cloudy
1303,2013-07-22,LAA,MIN,L 3-4,40,34,3,9,1,1,0,3,5,0,7,0,0,1,0,1,0,0,-0.357,-1.095,1.909,10,11,33363,211,73,tocf,9,,cloudy
1304,2013-07-22,ARI,CHC,L 2-4,36,31,2,6,2,0,0,2,4,0,7,0,0,1,0,0,1,0,-0.435,-2.067,1.870,7,16,21288,187,80,,0,none,dome
1305,2013-07-22,BOS,TBR,L 0-3,29,28,0,2,0,0,0,0,1,0,4,0,0,0,0,1,0,0,-0.580,-4.490,.969,2,9,35016,172,72,fromrf,13,,
1306,2013-07-22,CHW,DET,L 3-7,31,31,3,5,1,0,2,2,0,0,6,0,0,0,0,1,0,0,-0.327,-1.530,.811,1,9,23195,163,85,fromrf,9,,cloudy
1307,2013-07-22,COL,MIA,L 1-3,35,35,1,9,2,0,1,1,0,0,9,0,0,0,0,1,0,0,-0.538,-3.712,1.272,7,12,31913,160,91,fromrf,8,,sunny
1308,2013-07-22,HOU,OAK,L 3-4,34,32,3,6,2,0,0,3,2,0,11,0,0,0,1,1,3,1,-0.271,-1.318,1.191,4,10,16381,204,73,,0,none,dome
1309,2013-07-22,KCR,BAL,L 2-9,34,30,2,5,0,0,0,2,2,0,3,1,0,1,0,1,0,0,-0.116,-2.490,.720,5,10,16362,193,90,torf,12,,cloudy
1310,2013-07-22,MIL,SDP,L 3-5,35,32,3,4,3,0,0,3,3,0,7,0,0,0,1,0,3,0,-0.191,-1.106,.947,5,13,30348,170,83,rtol,11,,cloudy
1311,2013-07-22,NYM,ATL,L 1-2,36,30,1,5,1,1,0,1,4,0,10,2,0,0,0,1,2,0,-0.347,-2.749,1.334,8,15,25111,183,78,fromcf,8,,
1312,2013-07-22,SEA,CLE,W 2-1,33,29,2,6,1,0,2,2,4,0,9,0,0,0,0,0,0,0,-0.065,-1.561,.977,7,9,18009,155,73,fromlf,3,,sunny
1313,2013-07-22,SFG,CIN,L 0-11,32,32,0,7,0,0,0,0,0,0,6,0,0,0,0,2,0,0,-0.087,-3.708,.150,5,16,41797,165,61,tocf,9,,
1314,2013-07-22,TEX,NYY,W 3-0,35,31,3,8,1,0,1,3,3,0,5,1,0,0,0,0,3,1,-0.013,-0.992,.730,8,9,42058,163,99,fromrf,12,,sunny
1315,2013-07-22,TOR,LAD,L 5-14,40,38,5,13,1,0,0,4,2,0,6,0,0,0,0,2,0,0,-0.079,0.550,.485,8,12,34515,201,69,fromrf,11,,dome
1316,2013-07-22,WSN,PIT,L 5-6,36,33,5,9,1,0,3,5,2,0,7,1,0,0,0,3,0,0,-0.200,0.893,1.146,4,16,29200,194,86,tocf,6,,
1317,2013-07-23,ARI,CHC,W 10-4,41,36,10,14,3,2,1,10,5,1,3,0,0,0,0,1,0,1,0.275,6.385,.692,7,15,21278,210,79,,0,none,dome
1318,2013-07-23,BOS,TBR,W 6-2,37,34,6,12,4,0,0,5,1,0,4,1,0,1,0,0,3,0,0.136,2.008,.959,7,10,34609,186,72,fromlf,6,,
1319,2013-07-23,CHW,DET,L 2-6,35,30,2,5,1,0,0,2,5,0,3,0,0,0,0,1,1,0,-0.295,-2.531,.721,6,10,25919,181,65,ltor,18,,sunny
1320,2013-07-23,COL,MIA,L 2-4,33,30,2,5,0,1,1,2,3,0,11,0,0,0,0,1,2,1,-0.426,-2.712,1.446,4,14,34223,163,89,ltor,3,,
1321,2013-07-23,HOU,OAK,W 5-4,38,32,5,8,2,0,1,4,3,0,5,1,1,1,1,0,1,0,0.649,1.346,1.575,8,11,32249,216,73,,0,none,dome
1322,2013-07-23,KCR,BAL,W 3-2,39,33,3,11,2,0,0,2,5,0,5,0,1,0,0,1,3,0,0.047,-0.990,.853,12,10,19072,163,85,ltor,11,,sunny
1323,2013-07-23,MIL,SDP,L 2-6,33,30,2,4,0,0,1,1,2,0,9,1,0,0,0,0,2,1,-0.250,-2.106,1.006,4,14,28242,183,68,ltor,14,,sunny
1324,2013-07-23,NYM,ATL,W 4-1,32,30,4,9,2,0,0,4,1,0,6,0,0,1,0,1,0,1,0.204,0.667,1.013,4,14,24355,174,81,tolf,8,,
1325,2013-07-23,SEA,CLE,W 4-3,35,32,4,9,4,0,0,3,3,0,6,0,0,0,1,1,0,0,0.153,0.439,1.047,7,10,16308,164,80,tocf,2,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1326,2013-07-23 (1),SFG,CIN,L 3-9,38,33,3,8,2,0,0,3,3,0,2,0,0,2,0,0,1,0,-0.003,-0.707,.489,8,14,,172,60,torf,13,,overcast
1327,2013-07-23 (2),SFG,CIN,W 5-3,38,34,5,9,2,0,0,5,1,0,3,1,1,1,0,0,2,0,0.227,1.291,.605,6,16,42310,202,60,torf,9,,
1328,2013-07-23,STL,PHI,W 4-1,38,33,4,11,3,1,0,4,4,0,9,0,1,0,0,0,1,0,0.151,0.423,.659,10,15,44780,171,90,ltor,10,,cloudy
1329,2013-07-23,TEX,NYY,L 4-5,36,32,4,6,4,0,1,4,3,0,4,0,1,0,1,1,0,0,0.006,-0.490,1.182,5,12,42739,180,96,fromrf,12,,sunny
1330,2013-07-23,TOR,LAD,L 9-10,45,41,9,15,4,0,3,9,3,0,5,0,0,1,1,0,1,1,0.250,4.551,1.033,9,12,32158,213,73,fromcf,16,,cloudy
1331,2013-07-23,WSN,PIT,L 1-5,31,29,1,3,0,0,1,1,1,0,5,1,0,0,0,0,1,1,-0.355,-3.107,.894,3,12,32976,162,83,fromrf,7,,sunny
1332,2013-07-24,LAA,MIN,W 1-0,32,30,1,7,0,0,0,1,1,0,5,1,0,0,0,1,1,0,-0.215,-2.641,.851,7,9,38209,163,79,tocf,6,,sunny
1333,2013-07-24,BOS,TBR,L 1-5,31,31,1,5,1,0,1,1,0,0,4,0,0,0,0,1,0,0,-0.342,-3.491,.796,3,9,36514,180,82,ltor,10,,cloudy
1334,2013-07-24,CHW,DET,L 2-6,39,37,2,11,1,0,1,2,2,0,9,0,0,0,0,1,1,0,-0.229,-2.531,.599,10,9,26793,175,66,ltor,10,,cloudy
1335,2013-07-24,COL,MIA,W 2-1,34,28,2,7,1,0,0,2,4,1,6,0,1,1,0,0,1,1,-0.105,-2.188,.767,8,15,30900,174,79,torf,8,,
1336,2013-07-24,HOU,OAK,L 3-4,36,34,3,7,1,0,2,3,1,0,11,1,0,0,0,0,1,0,-0.333,-1.318,1.627,6,10,24831,190,73,,0,none,dome
1337,2013-07-24,KCR,BAL,W 4-3,34,34,4,9,2,0,2,4,0,0,4,0,0,0,1,1,0,0,0.333,0.190,1.385,5,10,17410,152,84,fromrf,9,,sunny
1338,2013-07-24,MIL,SDP,W 3-1,36,31,3,9,3,0,0,2,3,1,6,1,1,0,0,1,2,0,0.049,-0.652,1.196,9,12,25551,170,68,tolf,7,,cloudy
1339,2013-07-24,NYM,ATL,L 2-8,33,30,2,6,2,0,0,2,3,0,11,0,0,0,0,3,0,0,-0.242,-1.746,.601,4,15,28194,183,80,fromlf,9,,cloudy
