
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
361,2015-05-05,WSN,MIA,L 1-2,36,30,1,3,1,0,0,1,6,0,9,0,0,0,0,1,0,0,-0.718,-3.349,2.292,8,17,25332,187,70,torf,14,,
362,2015-05-06,LAA,SEA,W 4-3,33,31,4,7,2,1,1,4,2,0,5,0,0,0,0,1,0,0,0.355,0.527,.870,4,11,25160,155,63,torf,6,,cloudy
363,2015-05-06,ATL,PHI,W 7-5,35,32,7,12,4,0,1,7,2,0,6,0,0,1,0,3,2,0,0.351,3.473,.657,4,15,17772,187,80,rtol,3,,sunny
364,2015-05-06,BOS,TBR,L 3-5,39,34,3,7,2,0,1,3,4,0,6,0,0,1,1,0,0,0,-0.297,-1.642,2.024,9,11,35060,202,69,tolf,12,,sunny
365,2015-05-06,CHW,DET,W 7-6,42,36,7,12,1,0,2,6,5,0,3,0,0,1,1,0,1,0,0.707,3.269,1.424,11,10,18268,221,61,ltor,8,,sunny
366,2015-05-06 (1),COL,ARI,L 7-13,41,37,7,12,3,1,3,7,2,0,7,1,0,1,0,0,0,0,-0.147,2.065,.225,7,19,,209,61,tolf,10,,
367,2015-05-06 (2),COL,ARI,L 1-5,32,31,1,5,2,0,0,1,1,0,7,0,0,0,0,1,1,0,-0.325,-3.934,.855,4,14,22621,151,63,ltor,3,,
368,2015-05-06,HOU,TEX,L 3-11,34,32,3,7,3,0,1,3,2,0,8,0,0,0,0,2,0,0,-0.130,-1.378,.238,4,11,22230,152,80,tolf,5,,dome
369,2015-05-06,KCR,CLE,L 3-10,34,32,3,5,2,1,1,3,2,0,9,0,0,0,1,0,1,0,-0.107,-1.509,.571,4,12,23316,184,74,rtol,11,,sunny
370,2015-05-06,MIL,LAD,W 6-3,38,31,6,7,1,0,2,6,7,1,8,0,0,0,0,0,1,0,0.335,2.252,.321,8,12,22708,167,68,,0,none,dome
371,2015-05-06,MIN,OAK,W 13-0,41,35,13,12,2,1,3,13,4,0,6,1,0,1,1,1,0,0,0.235,8.990,.379,4,11,18866,176,72,torf,20,,overcast
372,2015-05-06,NYM,BAL,W 5-1,34,30,5,7,0,0,2,5,3,0,7,0,0,1,0,0,0,0,0.214,1.473,.616,5,12,21667,172,63,fromrf,10,,cloudy
373,2015-05-06,PIT,CIN,L 0-3,35,35,0,7,1,0,0,0,0,0,2,0,0,0,2,1,1,0,-0.434,-4.098,.966,8,14,16527,155,81,tocf,8,,cloudy
374,2015-05-06,SFG,SDP,L 1-9,33,31,1,6,1,1,0,1,1,0,6,0,1,0,0,0,0,0,-0.197,-3.047,.514,5,18,41060,179,61,rtol,11,,cloudy
375,2015-05-06,STL,CHC,L 5-6,41,36,5,9,2,0,1,5,4,1,7,1,0,0,2,1,0,1,-0.187,0.741,1.950,9,16,42207,176,83,tolf,12,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
376,2015-05-06,TOR,NYY,W 5-1,36,34,5,12,1,1,1,5,2,0,5,0,0,0,0,2,1,0,0.173,1.145,.675,7,10,21312,150,61,rtol,8,,cloudy
377,2015-05-06,WSN,MIA,W 7-5,36,34,7,12,3,0,3,7,1,1,6,0,0,1,1,2,0,0,0.340,3.135,.624,5,12,31417,160,77,fromrf,8,,cloudy
378,2015-05-07,LAA,HOU,L 2-3,33,30,2,7,2,0,1,2,1,0,8,1,1,0,0,1,0,0,-0.318,-2.115,.871,4,10,25097,177,61,torf,7,,cloudy
379,2015-05-07,ARI,SDP,W 11-0,42,41,11,17,8,0,2,10,1,0,5,0,0,0,0,0,0,0,0.353,7.169,.247,7,14,16929,172,84,,12,,cloudy
380,2015-05-07,CHW,DET,L 1-4,33,31,1,5,0,0,0,1,2,0,7,0,0,0,1,2,0,0,-0.423,-3.196,1.166,5,9,20081,173,83,rtol,15,,cloudy
381,2015-05-07,KCR,CLE,W 7-4,42,36,7,12,1,0,1,6,4,0,8,1,1,0,1,0,1,0,0.357,2.991,.744,11,9,38271,193,70,rtol,11,,overcast
382,2015-05-07,MIL,LAD,L 4-14,38,34,4,8,1,0,1,4,3,0,9,0,0,1,0,0,1,0,0.033,-0.219,.739,7,16,28505,196,78,rtol,14,,cloudy
383,2015-05-07,MIN,OAK,W 6-5,35,28,6,5,1,0,0,5,6,0,6,0,0,1,1,1,1,0,0.341,1.991,1.203,5,10,22379,177,71,rtol,16,,
384,2015-05-07,NYY,BAL,W 4-3,36,32,4,11,3,0,1,4,3,0,6,0,0,1,0,1,0,0,0.145,0.189,.952,8,10,39816,171,70,rtol,12,,sunny
385,2015-05-07,PIT,CIN,W 7-2,40,31,7,11,3,0,0,7,7,0,4,0,1,1,0,1,3,1,0.290,3.359,.982,9,14,27302,176,83,rtol,3,,sunny
386,2015-05-07,SFG,MIA,L 2-7,34,33,2,9,2,0,0,2,0,0,3,0,0,1,0,2,0,0,-0.263,-2.045,.587,5,13,41367,151,62,tocf,10,,overcast
387,2015-05-07,STL,CHC,W 5-1,34,33,5,10,2,1,0,3,1,1,10,0,0,0,0,0,1,0,0.201,1.216,.573,5,12,44472,173,84,tolf,13,,cloudy
388,2015-05-07,TBR,TEX,L 4-5,34,33,4,7,2,0,1,4,1,0,9,0,0,0,0,1,0,0,-0.342,-0.287,1.183,3,9,8701,167,72,,0,none,dome
389,2015-05-08,LAA,HOU,W 2-0,30,28,2,7,0,0,0,2,0,0,3,1,0,1,0,2,1,0,-0.033,-1.660,.838,4,10,40006,129,61,tocf,6,,
390,2015-05-08,ARI,SDP,L 5-6,37,33,5,7,0,0,4,5,4,0,9,0,0,0,0,0,1,1,-0.135,0.690,1.493,5,18,28677,206,70,,12,,cloudy
391,2015-05-08,CLE,MIN,L 3-9,37,34,3,7,1,0,1,3,3,0,1,0,0,0,0,0,0,0,-0.100,-1.641,.787,7,11,19102,167,82,fromrf,9,,cloudy
392,2015-05-08,DET,KCR,W 6-5,38,33,6,11,2,0,0,5,5,0,7,0,0,0,0,0,2,1,0.472,2.564,1.602,8,10,39434,198,84,fromcf,13,,cloudy
393,2015-05-08,MIL,CHC,L 6-7,42,35,6,10,2,0,2,6,7,1,10,0,0,0,0,1,0,0,-0.217,1.782,1.253,9,14,38283,183,78,,0,none,dome
394,2015-05-08,NYY,BAL,W 5-4,34,30,5,8,3,1,1,5,3,2,6,0,0,1,0,0,1,0,0.156,1.189,.638,5,11,38731,185,73,rtol,13,,sunny
395,2015-05-08,PHI,NYM,W 3-1,32,29,3,7,0,0,1,3,2,0,5,0,1,0,0,1,2,0,0.087,-0.713,.657,5,14,32734,147,80,tocf,10,,cloudy
396,2015-05-08,PIT,STL,L 5-8,39,38,5,12,1,0,0,3,0,0,3,1,0,0,1,1,0,0,-0.051,0.903,1.093,7,14,33507,178,87,fromcf,7,,cloudy
397,2015-05-08,SFG,MIA,W 6-0,41,33,6,12,2,0,1,6,6,0,5,1,1,0,0,2,0,0,0.276,2.403,.425,11,11,41413,167,55,tocf,11,,sunny
398,2015-05-08,TBR,TEX,W 8-2,36,33,8,9,1,0,2,7,2,0,6,0,0,1,1,0,1,0,0.132,4.187,.553,4,10,11704,175,72,,0,none,dome
399,2015-05-08,TOR,BOS,W 7-0,36,34,7,12,2,1,2,7,1,0,11,0,0,1,0,0,0,0,0.123,3.142,.454,5,11,30430,161,63,rtol,11,,cloudy
400,2015-05-08,WSN,ATL,W 9-2,36,34,9,11,0,0,5,9,2,0,8,0,0,0,0,0,0,0,0.270,5.136,.858,3,13,31288,141,77,tolf,2,,sunny
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
401,2015-05-09,LAA,HOU,L 5-6,39,36,5,10,2,0,1,5,3,1,9,0,0,0,0,1,0,0,-0.167,0.885,1.351,7,10,40210,162,64,rtol,6,,cloudy
402,2015-05-09 (1),CHW,CIN,L 4-10,35,32,4,6,2,0,2,4,2,0,7,0,0,1,0,0,0,0,-0.413,-0.197,.870,4,10,,213,59,torf,9,,
403,2015-05-09 (2),CHW,CIN,W 8-2,38,35,8,14,1,0,3,8,2,0,1,0,0,1,0,0,0,2,0.321,4.272,.702,6,9,27980,173,47,torf,12,,
404,2015-05-09,CLE,MIN,L 4-7,41,39,4,13,2,0,1,4,2,0,7,0,0,0,0,0,2,0,-0.252,-0.641,1.007,10,13,16199,182,88,torf,9,,cloudy
405,2015-05-09,DET,KCR,L 2-6,37,35,2,9,3,1,0,2,1,0,3,0,0,1,0,0,0,0,-0.179,-2.290,.623,8,10,41456,160,75,tolf,10,,sunny
406,2015-05-09,MIL,CHC,W 12-4,40,33,12,11,2,0,3,12,5,0,4,0,0,2,1,1,0,0,0.683,8.253,.676,4,14,39600,183,69,,0,none,dome
407,2015-05-09,NYY,BAL,L 2-6,38,36,2,8,2,0,0,2,1,0,10,0,0,1,2,0,0,0,-0.260,-2.289,.675,9,10,41280,175,59,fromcf,11,,
408,2015-05-09,PHI,NYM,L 2-3,37,33,2,7,2,0,0,2,3,0,7,0,0,1,1,1,1,0,-0.384,-2.178,1.951,8,15,29373,164,77,ltor,10,,
409,2015-05-09,PIT,STL,W 7-5,34,29,7,9,4,0,1,6,4,0,9,0,0,1,0,1,0,1,0.620,3.360,1.132,3,17,38068,154,86,tocf,9,,sunny
410,2015-05-09,SEA,OAK,W 7-2,43,35,7,10,2,0,0,3,6,1,6,2,0,0,1,0,2,0,0.298,3.339,.417,12,10,37441,216,79,ltor,3,,cloudy
411,2015-05-09,SFG,MIA,L 2-6,39,36,2,10,3,0,0,2,3,0,7,0,0,0,0,0,0,1,-0.321,-2.046,1.039,10,17,42285,204,57,tocf,15,,cloudy
412,2015-05-09,TBR,TEX,W 7-2,37,32,7,10,2,0,3,7,4,0,4,1,0,0,0,0,1,2,0.352,3.188,.523,6,10,20943,198,72,,0,none,dome
413,2015-05-09,TOR,BOS,W 7-1,42,32,7,9,1,0,1,7,8,0,5,0,0,1,0,0,3,0,0.246,3.143,.696,11,11,42917,192,68,rtol,7,,cloudy
414,2015-05-09,WSN,ATL,W 8-6,40,36,8,14,2,0,3,8,4,0,11,0,0,0,0,2,1,0,0.542,3.905,.960,7,16,39193,192,82,rtol,6,,cloudy
415,2015-05-10,LAA,HOU,W 3-1,31,28,3,6,1,0,0,2,2,0,6,0,0,1,0,0,0,1,0.060,-0.660,.850,4,10,30929,160,73,tocf,2,,sunny
416,2015-05-10,ARI,SDP,W 2-1,29,27,2,5,1,0,2,2,1,0,6,0,1,0,0,1,0,0,-0.092,-1.830,.661,3,15,24881,167,80,fromlf,5,,sunny
417,2015-05-10,CHW,CIN,W 4-3,43,34,4,11,2,0,0,4,7,0,4,0,1,1,0,1,1,0,0.384,0.279,1.607,13,11,20123,190,54,ltor,10,,overcast
418,2015-05-10,CLE,MIN,W 8-2,40,35,8,13,2,1,1,8,4,0,6,0,0,1,0,0,2,1,0.343,3.874,.711,8,10,13769,157,83,torf,15,,cloudy
419,2015-05-10,COL,LAD,L 5-9,39,34,5,9,1,0,0,5,4,1,9,0,1,0,0,0,0,1,0.048,0.066,1.352,7,17,30710,216,41,tolf,7,,
420,2015-05-10,NYY,BAL,W 6-2,39,29,6,8,2,0,2,6,8,0,5,2,0,0,0,1,1,1,0.304,2.186,.681,9,10,39059,183,78,rtol,10,,
421,2015-05-10,PHI,NYM,L 4-7,38,35,4,9,3,0,1,4,1,0,7,1,0,1,0,0,0,0,-0.004,-0.176,1.407,7,15,27935,177,78,torf,8,,
422,2015-05-10,PIT,STL,W 4-3,35,30,4,9,2,0,1,4,3,0,6,0,1,1,1,1,0,0,0.313,0.358,.940,7,14,34036,158,84,fromrf,6,,sunny
423,2015-05-10,SEA,OAK,W 4-3,34,29,4,5,3,0,0,4,4,0,7,0,0,1,1,0,0,0,0.195,0.341,.820,6,10,42831,156,65,tolf,4,,cloudy
424,2015-05-10,SFG,MIA,W 3-2,38,35,3,10,2,0,0,3,3,1,7,0,0,0,0,0,1,1,0.442,-0.313,2.233,9,16,41889,182,56,rtol,13,,overcast
425,2015-05-10,TBR,TEX,L 1-2,34,30,1,5,0,0,0,1,2,0,10,1,1,0,0,0,0,0,-0.588,-3.289,2.179,6,11,14521,186,72,,0,none,dome
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
426,2015-05-10,TOR,BOS,L 3-6,36,32,3,8,3,0,0,3,4,0,4,0,0,0,0,3,0,0,-0.205,-1.340,.694,6,11,42419,158,68,,0,none,dome
427,2015-05-10,WSN,ATL,W 5-4,33,30,5,11,3,0,0,5,2,0,7,0,1,0,0,1,0,0,0.383,1.134,1.551,4,14,31938,171,80,tocf,4,,
428,2015-05-11,ARI,WSN,L 1-11,34,32,1,6,1,0,1,1,2,0,7,0,0,0,0,1,0,0,-0.047,-3.309,.072,6,13,16406,162,94,torf,5,,sunny
429,2015-05-11,BAL,TOR,W 5-2,35,31,5,8,0,0,3,5,2,0,9,1,0,1,1,0,0,1,0.210,0.993,.491,6,10,20468,163,78,fromlf,5,,
430,2015-05-11,CHC,NYM,W 4-3,36,28,4,6,0,0,2,4,6,1,8,1,1,0,0,0,1,1,0.124,0.285,.641,8,14,32980,176,65,ltor,17,,cloudy
431,2015-05-11,CIN,ATL,L 1-2,34,30,1,4,0,0,0,1,2,0,9,1,0,1,0,0,2,0,-0.587,-3.177,1.664,6,13,19881,174,70,,3,,overcast
432,2015-05-11,LAD,MIA,W 5-3,35,29,5,7,2,0,1,5,5,0,6,0,1,0,0,0,0,1,0.835,1.230,1.361,5,15,44941,182,72,torf,6,,cloudy
433,2015-05-11,MIL,CHW,W 10-7,37,34,10,10,3,1,3,9,2,0,9,0,1,0,1,0,1,0,0.696,6.251,.475,3,16,29886,189,69,,0,none,dome
434,2015-05-11,PHI,PIT,L 3-4,37,34,3,9,0,0,1,3,2,0,7,1,0,0,0,2,0,0,-0.343,-1.177,1.654,7,17,21358,175,77,tocf,9,,cloudy
435,2015-05-11,TBR,NYY,L 5-11,35,31,5,7,2,0,2,5,2,0,11,1,0,1,0,1,0,0,-0.137,0.711,.544,3,9,10619,168,72,,0,none,dome
436,2015-05-11,TEX,KCR,W 8-2,42,34,8,9,2,0,3,7,8,0,10,0,0,0,1,0,1,0,0.314,3.911,.500,10,10,21206,173,71,ltor,10,,cloudy
437,2015-05-12,LAA,COL,W 5-2,36,34,5,10,4,0,0,5,1,0,7,1,0,0,0,0,1,0,0.205,1.340,1.324,7,11,28150,164,64,torf,7,,sunny
438,2015-05-12,ARI,WSN,W 14-6,43,36,14,16,2,1,3,13,3,1,6,0,1,3,1,0,0,0,0.492,10.171,.351,5,11,19053,179,89,,12,,dome
439,2015-05-12,BAL,TOR,L 2-10,32,31,2,5,2,0,0,2,1,1,5,0,0,0,1,2,0,0,-0.125,-2.509,.769,3,9,17319,157,86,torf,4,,cloudy
440,2015-05-12,CHC,NYM,W 6-1,42,35,6,11,4,1,2,6,7,1,9,0,0,0,0,0,0,0,0.120,2.286,.805,12,11,31542,175,54,ltor,15,,
441,2015-05-12,CIN,ATL,W 4-3,36,30,4,8,2,0,1,4,4,0,9,0,1,1,1,0,0,2,0.277,0.470,1.407,7,16,23780,166,69,tolf,12,,cloudy
